Relative Time (Process),FOWM_AntEnv_sweep_2 - _step,FOWM_AntEnv_sweep_2 - _step__MIN,FOWM_AntEnv_sweep_2 - _step__MAX,FOWM_AntEnv_sweep_2 - rewards,FOWM_AntEnv_sweep_2 - rewards__MIN,FOWM_AntEnv_sweep_2 - rewards__MAX,FOWM_AntEnv_sweep_1 - _step,FOWM_AntEnv_sweep_1 - _step__MIN,FOWM_AntEnv_sweep_1 - _step__MAX,FOWM_AntEnv_sweep_1 - rewards,FOWM_AntEnv_sweep_1 - rewards__MIN,FOWM_AntEnv_sweep_1 - rewards__MAX,FOWM_AntEnv_sweep_0 - _step,FOWM_AntEnv_sweep_0 - _step__MIN,FOWM_AntEnv_sweep_0 - _step__MAX,FOWM_AntEnv_sweep_0 - rewards,FOWM_AntEnv_sweep_0 - rewards__MIN,FOWM_AntEnv_sweep_0 - rewards__MAX
7648,113115136.0,113115136.0,113115136.0,43.7338752746582,43.7338752746582,43.7338752746582,,,,,,,,,,,,
7669,,,,,,,,,,,,,113115136.0,113115136.0,113115136.0,281.0422058105469,281.0422058105469,281.0422058105469
7723,,,,,,,119635968.0,119635968.0,119635968.0,201.13775634765625,201.13775634765625,201.13775634765625,,,,,,
7751,114753536.0,114753536.0,114753536.0,49.57622146606445,49.57622146606445,49.57622146606445,,,,,,,,,,,,
7759,,,,,,,,,,,,,114753536.0,114753536.0,114753536.0,341.6699523925781,341.6699523925781,341.6699523925781
7813,,,,,,,121274368.0,121274368.0,121274368.0,254.56581115722656,254.56581115722656,254.56581115722656,,,,,,
7849,,,,,,,,,,,,,116391936.0,116391936.0,116391936.0,484.5576477050781,484.5576477050781,484.5576477050781
7854,116391936.0,116391936.0,116391936.0,57.18293380737305,57.18293380737305,57.18293380737305,,,,,,,,,,,,
7902,,,,,,,122912768.0,122912768.0,122912768.0,295.9421691894531,295.9421691894531,295.9421691894531,,,,,,
7939,,,,,,,,,,,,,118030336.0,118030336.0,118030336.0,725.3609008789062,725.3609008789062,725.3609008789062
7956,118030336.0,118030336.0,118030336.0,51.38173294067383,51.38173294067383,51.38173294067383,,,,,,,,,,,,
7992,,,,,,,124551168.0,124551168.0,124551168.0,542.1094970703125,542.1094970703125,542.1094970703125,,,,,,
8034,,,,,,,,,,,,,119668736.0,119668736.0,119668736.0,1172.87158203125,1172.87158203125,1172.87158203125
8059,119668736.0,119668736.0,119668736.0,53.44562530517578,53.44562530517578,53.44562530517578,,,,,,,,,,,,
8080,,,,,,,126189568.0,126189568.0,126189568.0,494.3060302734375,494.3060302734375,494.3060302734375,,,,,,
8125,,,,,,,,,,,,,121307136.0,121307136.0,121307136.0,1343.47314453125,1343.47314453125,1343.47314453125
8162,121307136.0,121307136.0,121307136.0,55.79279708862305,55.79279708862305,55.79279708862305,,,,,,,,,,,,
8172,,,,,,,127827968.0,127827968.0,127827968.0,507.9661560058594,507.9661560058594,507.9661560058594,,,,,,
8221,,,,,,,,,,,,,122945536.0,122945536.0,122945536.0,1546.7552490234375,1546.7552490234375,1546.7552490234375
8262,,,,,,,129466368.0,129466368.0,129466368.0,541.49560546875,541.49560546875,541.49560546875,,,,,,
8265,122945536.0,122945536.0,122945536.0,55.88707733154297,55.88707733154297,55.88707733154297,,,,,,,,,,,,
8317,,,,,,,,,,,,,124583936.0,124583936.0,124583936.0,1448.360595703125,1448.360595703125,1448.360595703125
8349,,,,,,,131104768.0,131104768.0,131104768.0,708.1754760742188,708.1754760742188,708.1754760742188,,,,,,
8367,124583936.0,124583936.0,124583936.0,57.49654769897461,57.49654769897461,57.49654769897461,,,,,,,,,,,,
8413,,,,,,,,,,,,,126222336.0,126222336.0,126222336.0,1794.859130859375,1794.859130859375,1794.859130859375
8446,,,,,,,132743168.0,132743168.0,132743168.0,617.2568359375,617.2568359375,617.2568359375,,,,,,
8470,126222336.0,126222336.0,126222336.0,56.820335388183594,56.820335388183594,56.820335388183594,,,,,,,,,,,,
8508,,,,,,,,,,,,,127860736.0,127860736.0,127860736.0,1739.525146484375,1739.525146484375,1739.525146484375
8533,,,,,,,134381568.0,134381568.0,134381568.0,1734.77490234375,1734.77490234375,1734.77490234375,,,,,,
8572,127860736.0,127860736.0,127860736.0,59.50855255126953,59.50855255126953,59.50855255126953,,,,,,,,,,,,
8599,,,,,,,,,,,,,129499136.0,129499136.0,129499136.0,1950.2288818359375,1950.2288818359375,1950.2288818359375
8623,,,,,,,136019968.0,136019968.0,136019968.0,2181.16162109375,2181.16162109375,2181.16162109375,,,,,,
8675,129499136.0,129499136.0,129499136.0,50.75424575805664,50.75424575805664,50.75424575805664,,,,,,,,,,,,
8697,,,,,,,,,,,,,131137536.0,131137536.0,131137536.0,2017.4110107421875,2017.4110107421875,2017.4110107421875
8718,,,,,,,137658368.0,137658368.0,137658368.0,1938.2784423828125,1938.2784423828125,1938.2784423828125,,,,,,
8778,131137536.0,131137536.0,131137536.0,51.484344482421875,51.484344482421875,51.484344482421875,,,,,,,,,,,,
8793,,,,,,,,,,,,,132775936.0,132775936.0,132775936.0,2296.165771484375,2296.165771484375,2296.165771484375
8805,,,,,,,139296768.0,139296768.0,139296768.0,2408.32080078125,2408.32080078125,2408.32080078125,,,,,,
8881,132775936.0,132775936.0,132775936.0,54.97189712524414,54.97189712524414,54.97189712524414,,,,,,,,,,,,
8889,,,,,,,,,,,,,134414336.0,134414336.0,134414336.0,2327.197509765625,2327.197509765625,2327.197509765625
8898,,,,,,,140935168.0,140935168.0,140935168.0,2313.34814453125,2313.34814453125,2313.34814453125,,,,,,
8980,,,,,,,,,,,,,136052736.0,136052736.0,136052736.0,2539.35595703125,2539.35595703125,2539.35595703125
8984,134414336.0,134414336.0,134414336.0,61.64434814453125,61.64434814453125,61.64434814453125,,,,,,,,,,,,
8993,,,,,,,142573568.0,142573568.0,142573568.0,2061.032958984375,2061.032958984375,2061.032958984375,,,,,,
9074,,,,,,,,,,,,,137691136.0,137691136.0,137691136.0,2287.618408203125,2287.618408203125,2287.618408203125
9085,,,,,,,144211968.0,144211968.0,144211968.0,2982.96435546875,2982.96435546875,2982.96435546875,,,,,,
9087,136052736.0,136052736.0,136052736.0,60.20681381225586,60.20681381225586,60.20681381225586,,,,,,,,,,,,
9169,,,,,,,,,,,,,139329536.0,139329536.0,139329536.0,2590.82958984375,2590.82958984375,2590.82958984375
9176,,,,,,,145850368.0,145850368.0,145850368.0,1773.310302734375,1773.310302734375,1773.310302734375,,,,,,
9190,137691136.0,137691136.0,137691136.0,53.708133697509766,53.708133697509766,53.708133697509766,,,,,,,,,,,,
9265,,,,,,,147488768.0,147488768.0,147488768.0,1784.4068603515625,1784.4068603515625,1784.4068603515625,,,,,,
9266,,,,,,,,,,,,,140967936.0,140967936.0,140967936.0,2616.6767578125,2616.6767578125,2616.6767578125
9293,139329536.0,139329536.0,139329536.0,56.303524017333984,56.303524017333984,56.303524017333984,,,,,,,,,,,,
9354,,,,,,,149127168.0,149127168.0,149127168.0,1875.72509765625,1875.72509765625,1875.72509765625,,,,,,
9360,,,,,,,,,,,,,142606336.0,142606336.0,142606336.0,2747.362060546875,2747.362060546875,2747.362060546875
9395,140967936.0,140967936.0,140967936.0,59.74790954589844,59.74790954589844,59.74790954589844,,,,,,,,,,,,
9439,,,,,,,150765568.0,150765568.0,150765568.0,2136.1201171875,2136.1201171875,2136.1201171875,,,,,,
9457,,,,,,,,,,,,,144244736.0,144244736.0,144244736.0,3084.5556640625,3084.5556640625,3084.5556640625
9497,142606336.0,142606336.0,142606336.0,64.57982635498047,64.57982635498047,64.57982635498047,,,,,,,,,,,,
9528,,,,,,,152403968.0,152403968.0,152403968.0,1848.8170166015625,1848.8170166015625,1848.8170166015625,,,,,,
9554,,,,,,,,,,,,,145883136.0,145883136.0,145883136.0,2813.845458984375,2813.845458984375,2813.845458984375
9598,144244736.0,144244736.0,144244736.0,62.38786315917969,62.38786315917969,62.38786315917969,,,,,,,,,,,,
9616,,,,,,,154042368.0,154042368.0,154042368.0,2775.8994140625,2775.8994140625,2775.8994140625,,,,,,
9648,,,,,,,,,,,,,147521536.0,147521536.0,147521536.0,2708.65625,2708.65625,2708.65625
9699,145883136.0,145883136.0,145883136.0,69.57482147216797,69.57482147216797,69.57482147216797,,,,,,,,,,,,
9707,,,,,,,155680768.0,155680768.0,155680768.0,2779.51318359375,2779.51318359375,2779.51318359375,,,,,,
9744,,,,,,,,,,,,,149159936.0,149159936.0,149159936.0,2563.655029296875,2563.655029296875,2563.655029296875
9795,,,,,,,157319168.0,157319168.0,157319168.0,2413.087646484375,2413.087646484375,2413.087646484375,,,,,,
9797,147521536.0,147521536.0,147521536.0,81.55809020996094,81.55809020996094,81.55809020996094,,,,,,,,,,,,
9837,,,,,,,,,,,,,150798336.0,150798336.0,150798336.0,2533.66845703125,2533.66845703125,2533.66845703125
9887,,,,,,,158957568.0,158957568.0,158957568.0,2782.61865234375,2782.61865234375,2782.61865234375,,,,,,
9894,149159936.0,149159936.0,149159936.0,88.30061340332031,88.30061340332031,88.30061340332031,,,,,,,,,,,,
9927,,,,,,,,,,,,,152436736.0,152436736.0,152436736.0,3025.837158203125,3025.837158203125,3025.837158203125
9973,,,,,,,160595968.0,160595968.0,160595968.0,3370.01806640625,3370.01806640625,3370.01806640625,,,,,,
9991,150798336.0,150798336.0,150798336.0,84.92111206054688,84.92111206054688,84.92111206054688,,,,,,,,,,,,
10028,,,,,,,,,,,,,154075136.0,154075136.0,154075136.0,2800.91943359375,2800.91943359375,2800.91943359375
10069,,,,,,,162234368.0,162234368.0,162234368.0,3854.38720703125,3854.38720703125,3854.38720703125,,,,,,
10088,152436736.0,152436736.0,152436736.0,79.76860046386719,79.76860046386719,79.76860046386719,,,,,,,,,,,,
10127,,,,,,,,,,,,,155713536.0,155713536.0,155713536.0,2541.3759765625,2541.3759765625,2541.3759765625
10160,,,,,,,163872768.0,163872768.0,163872768.0,3887.126220703125,3887.126220703125,3887.126220703125,,,,,,
10184,154075136.0,154075136.0,154075136.0,103.17046356201172,103.17046356201172,103.17046356201172,,,,,,,,,,,,
10223,,,,,,,,,,,,,157351936.0,157351936.0,157351936.0,2314.13427734375,2314.13427734375,2314.13427734375
10249,,,,,,,165511168.0,165511168.0,165511168.0,3579.64501953125,3579.64501953125,3579.64501953125,,,,,,
10279,155713536.0,155713536.0,155713536.0,111.92784881591795,111.92784881591795,111.92784881591795,,,,,,,,,,,,
10318,,,,,,,,,,,,,158990336.0,158990336.0,158990336.0,2728.24267578125,2728.24267578125,2728.24267578125
10346,,,,,,,167149568.0,167149568.0,167149568.0,4164.7578125,4164.7578125,4164.7578125,,,,,,
10372,157351936.0,157351936.0,157351936.0,120.38704681396484,120.38704681396484,120.38704681396484,,,,,,,,,,,,
10419,,,,,,,,,,,,,160628736.0,160628736.0,160628736.0,2514.834228515625,2514.834228515625,2514.834228515625
10440,,,,,,,168787968.0,168787968.0,168787968.0,4044.686767578125,4044.686767578125,4044.686767578125,,,,,,
10463,158990336.0,158990336.0,158990336.0,217.2332305908203,217.2332305908203,217.2332305908203,,,,,,,,,,,,
10513,,,,,,,,,,,,,162267136.0,162267136.0,162267136.0,2704.6953125,2704.6953125,2704.6953125
10534,,,,,,,170426368.0,170426368.0,170426368.0,3862.97119140625,3862.97119140625,3862.97119140625,,,,,,
10552,160628736.0,160628736.0,160628736.0,246.16015625,246.16015625,246.16015625,,,,,,,,,,,,
10609,,,,,,,,,,,,,163905536.0,163905536.0,163905536.0,2629.9375,2629.9375,2629.9375
10623,,,,,,,172064768.0,172064768.0,172064768.0,4194.048828125,4194.048828125,4194.048828125,,,,,,
10640,162267136.0,162267136.0,162267136.0,369.0984191894531,369.0984191894531,369.0984191894531,,,,,,,,,,,,
10705,,,,,,,,,,,,,165543936.0,165543936.0,165543936.0,2183.854736328125,2183.854736328125,2183.854736328125
10715,,,,,,,173703168.0,173703168.0,173703168.0,4647.02978515625,4647.02978515625,4647.02978515625,,,,,,
10732,163905536.0,163905536.0,163905536.0,311.23876953125,311.23876953125,311.23876953125,,,,,,,,,,,,
10801,,,,,,,,,,,,,167182336.0,167182336.0,167182336.0,2157.442626953125,2157.442626953125,2157.442626953125
10814,,,,,,,175341568.0,175341568.0,175341568.0,4427.6181640625,4427.6181640625,4427.6181640625,,,,,,
10822,165543936.0,165543936.0,165543936.0,378.91009521484375,378.91009521484375,378.91009521484375,,,,,,,,,,,,
10895,,,,,,,,,,,,,168820736.0,168820736.0,168820736.0,2179.70849609375,2179.70849609375,2179.70849609375
10905,,,,,,,176979968.0,176979968.0,176979968.0,4515.087890625,4515.087890625,4515.087890625,,,,,,
10913,167182336.0,167182336.0,167182336.0,457.8406982421875,457.8406982421875,457.8406982421875,,,,,,,,,,,,
10991,,,,,,,,,,,,,170459136.0,170459136.0,170459136.0,2629.462646484375,2629.462646484375,2629.462646484375
10998,,,,,,,178618368.0,178618368.0,178618368.0,4450.6572265625,4450.6572265625,4450.6572265625,,,,,,
11001,168820736.0,168820736.0,168820736.0,758.8209838867188,758.8209838867188,758.8209838867188,,,,,,,,,,,,
11085,,,,,,,180256768.0,180256768.0,180256768.0,4587.984375,4587.984375,4587.984375,,,,,,
11086,,,,,,,,,,,,,172097536.0,172097536.0,172097536.0,2305.036376953125,2305.036376953125,2305.036376953125
11093,170459136.0,170459136.0,170459136.0,753.6567993164062,753.6567993164062,753.6567993164062,,,,,,,,,,,,
11180,,,,,,,181895168.0,181895168.0,181895168.0,3573.6572265625,3573.6572265625,3573.6572265625,,,,,,
11184,172097536.0,172097536.0,172097536.0,973.4755249023438,973.4755249023438,973.4755249023438,,,,,,,,,,,,
11189,,,,,,,,,,,,,173735936.0,173735936.0,173735936.0,2464.4306640625,2464.4306640625,2464.4306640625
11271,,,,,,,183533568.0,183533568.0,183533568.0,4540.15625,4540.15625,4540.15625,,,,,,
11278,173735936.0,173735936.0,173735936.0,799.8093872070312,799.8093872070312,799.8093872070312,,,,,,,,,,,,
11287,,,,,,,,,,,,,175374336.0,175374336.0,175374336.0,2402.284423828125,2402.284423828125,2402.284423828125
11363,,,,,,,185171968.0,185171968.0,185171968.0,4871.2041015625,4871.2041015625,4871.2041015625,,,,,,
11371,175374336.0,175374336.0,175374336.0,737.96044921875,737.96044921875,737.96044921875,,,,,,,,,,,,
11386,,,,,,,,,,,,,177012736.0,177012736.0,177012736.0,2287.91064453125,2287.91064453125,2287.91064453125
11462,,,,,,,186810368.0,186810368.0,186810368.0,4955.91357421875,4955.91357421875,4955.91357421875,,,,,,
11466,177012736.0,177012736.0,177012736.0,656.8864135742188,656.8864135742188,656.8864135742188,,,,,,,,,,,,
11479,,,,,,,,,,,,,178651136.0,178651136.0,178651136.0,2338.572998046875,2338.572998046875,2338.572998046875
11557,,,,,,,188448768.0,188448768.0,188448768.0,4490.4970703125,4490.4970703125,4490.4970703125,,,,,,
11559,178651136.0,178651136.0,178651136.0,552.5808715820312,552.5808715820312,552.5808715820312,,,,,,,,,,,,
11575,,,,,,,,,,,,,180289536.0,180289536.0,180289536.0,2179.577392578125,2179.577392578125,2179.577392578125
11650,180289536.0,180289536.0,180289536.0,655.1400756835938,655.1400756835938,655.1400756835938,190087168.0,190087168.0,190087168.0,2925.383056640625,2925.383056640625,2925.383056640625,,,,,,
11675,,,,,,,,,,,,,181927936.0,181927936.0,181927936.0,2056.974853515625,2056.974853515625,2056.974853515625
11740,,,,,,,191725568.0,191725568.0,191725568.0,4374.56787109375,4374.56787109375,4374.56787109375,,,,,,
11741,181927936.0,181927936.0,181927936.0,755.82373046875,755.82373046875,755.82373046875,,,,,,,,,,,,
11774,,,,,,,,,,,,,183566336.0,183566336.0,183566336.0,2484.826904296875,2484.826904296875,2484.826904296875
11836,183566336.0,183566336.0,183566336.0,533.332275390625,533.332275390625,533.332275390625,,,,,,,,,,,,
11837,,,,,,,193363968.0,193363968.0,193363968.0,5014.33251953125,5014.33251953125,5014.33251953125,,,,,,
11870,,,,,,,,,,,,,185204736.0,185204736.0,185204736.0,2357.287109375,2357.287109375,2357.287109375
11927,,,,,,,195002368.0,195002368.0,195002368.0,4536.44873046875,4536.44873046875,4536.44873046875,,,,,,
11928,185204736.0,185204736.0,185204736.0,680.816162109375,680.816162109375,680.816162109375,,,,,,,,,,,,
11970,,,,,,,,,,,,,186843136.0,186843136.0,186843136.0,2086.214599609375,2086.214599609375,2086.214599609375
12020,,,,,,,196640768.0,196640768.0,196640768.0,3202.66845703125,3202.66845703125,3202.66845703125,,,,,,
12021,186843136.0,186843136.0,186843136.0,787.1160278320312,787.1160278320312,787.1160278320312,,,,,,,,,,,,
12066,,,,,,,,,,,,,188481536.0,188481536.0,188481536.0,2231.80419921875,2231.80419921875,2231.80419921875
12108,,,,,,,198279168.0,198279168.0,198279168.0,4122.96435546875,4122.96435546875,4122.96435546875,,,,,,
12111,188481536.0,188481536.0,188481536.0,926.9976196289062,926.9976196289062,926.9976196289062,,,,,,,,,,,,
12168,,,,,,,,,,,,,190119936.0,190119936.0,190119936.0,2227.69580078125,2227.69580078125,2227.69580078125
12197,,,,,,,199917568.0,199917568.0,199917568.0,4141.8388671875,4141.8388671875,4141.8388671875,,,,,,
12202,190119936.0,190119936.0,190119936.0,906.1912841796876,906.1912841796876,906.1912841796876,,,,,,,,,,,,
12269,,,,,,,,,,,,,191758336.0,191758336.0,191758336.0,2473.104248046875,2473.104248046875,2473.104248046875
12290,191758336.0,191758336.0,191758336.0,891.5196533203125,891.5196533203125,891.5196533203125,,,,,,,,,,,,
12292,,,,,,,201555968.0,201555968.0,201555968.0,4502.57763671875,4502.57763671875,4502.57763671875,,,,,,
12365,,,,,,,,,,,,,193396736.0,193396736.0,193396736.0,2485.6806640625,2485.6806640625,2485.6806640625
12378,,,,,,,203194368.0,203194368.0,203194368.0,4764.37744140625,4764.37744140625,4764.37744140625,,,,,,
12379,193396736.0,193396736.0,193396736.0,1284.421875,1284.421875,1284.421875,,,,,,,,,,,,
12466,195035136.0,195035136.0,195035136.0,1137.205078125,1137.205078125,1137.205078125,,,,,,,195035136.0,195035136.0,195035136.0,2152.343505859375,2152.343505859375,2152.343505859375
12469,,,,,,,204832768.0,204832768.0,204832768.0,4286.17529296875,4286.17529296875,4286.17529296875,,,,,,
12556,196673536.0,196673536.0,196673536.0,1375.254150390625,1375.254150390625,1375.254150390625,,,,,,,,,,,,
12560,,,,,,,,,,,,,196673536.0,196673536.0,196673536.0,2565.388916015625,2565.388916015625,2565.388916015625
12561,,,,,,,206471168.0,206471168.0,206471168.0,4036.9970703125,4036.9970703125,4036.9970703125,,,,,,
12644,198311936.0,198311936.0,198311936.0,1592.91748046875,1592.91748046875,1592.91748046875,,,,,,,,,,,,
12651,,,,,,,208109568.0,208109568.0,208109568.0,4012.247802734375,4012.247802734375,4012.247802734375,,,,,,
12656,,,,,,,,,,,,,198311936.0,198311936.0,198311936.0,2555.464111328125,2555.464111328125,2555.464111328125
12733,199950336.0,199950336.0,199950336.0,1356.256103515625,1356.256103515625,1356.256103515625,,,,,,,,,,,,
12737,,,,,,,209747968.0,209747968.0,209747968.0,4598.56640625,4598.56640625,4598.56640625,,,,,,
12757,,,,,,,,,,,,,199950336.0,199950336.0,199950336.0,2933.827392578125,2933.827392578125,2933.827392578125
12822,201588736.0,201588736.0,201588736.0,1567.2491455078125,1567.2491455078125,1567.2491455078125,,,,,,,,,,,,
12828,,,,,,,211386368.0,211386368.0,211386368.0,4468.65576171875,4468.65576171875,4468.65576171875,,,,,,
12853,,,,,,,,,,,,,201588736.0,201588736.0,201588736.0,2545.646728515625,2545.646728515625,2545.646728515625
12912,,,,,,,213024768.0,213024768.0,213024768.0,4615.9482421875,4615.9482421875,4615.9482421875,,,,,,
12913,203227136.0,203227136.0,203227136.0,1465.56591796875,1465.56591796875,1465.56591796875,,,,,,,,,,,,
12949,,,,,,,,,,,,,203227136.0,203227136.0,203227136.0,2488.8896484375,2488.8896484375,2488.8896484375
13000,,,,,,,214663168.0,214663168.0,214663168.0,4557.5625,4557.5625,4557.5625,,,,,,
13001,204865536.0,204865536.0,204865536.0,1507.8609619140625,1507.8609619140625,1507.8609619140625,,,,,,,,,,,,
13049,,,,,,,,,,,,,204865536.0,204865536.0,204865536.0,2828.272216796875,2828.272216796875,2828.272216796875
13089,,,,,,,216301568.0,216301568.0,216301568.0,4750.5625,4750.5625,4750.5625,,,,,,
13089,206503936.0,206503936.0,206503936.0,1612.2366943359375,1612.2366943359375,1612.2366943359375,,,,,,,,,,,,
13148,,,,,,,,,,,,,206503936.0,206503936.0,206503936.0,2843.300048828125,2843.300048828125,2843.300048828125
13175,,,,,,,217939968.0,217939968.0,217939968.0,4554.31298828125,4554.31298828125,4554.31298828125,,,,,,
13178,208142336.0,208142336.0,208142336.0,1687.8248291015625,1687.8248291015625,1687.8248291015625,,,,,,,,,,,,
13244,,,,,,,,,,,,,208142336.0,208142336.0,208142336.0,3225.001220703125,3225.001220703125,3225.001220703125
13264,,,,,,,219578368.0,219578368.0,219578368.0,4415.8994140625,4415.8994140625,4415.8994140625,,,,,,
13268,209780736.0,209780736.0,209780736.0,1779.637451171875,1779.637451171875,1779.637451171875,,,,,,,,,,,,
13344,,,,,,,,,,,,,209780736.0,209780736.0,209780736.0,3068.94189453125,3068.94189453125,3068.94189453125
13352,,,,,,,221216768.0,221216768.0,221216768.0,4757.75634765625,4757.75634765625,4757.75634765625,,,,,,
13359,211419136.0,211419136.0,211419136.0,1677.27685546875,1677.27685546875,1677.27685546875,,,,,,,,,,,,
13440,,,,,,,222855168.0,222855168.0,222855168.0,4736.048828125,4736.048828125,4736.048828125,,,,,,
13441,,,,,,,,,,,,,211419136.0,211419136.0,211419136.0,3243.072021484375,3243.072021484375,3243.072021484375
13449,213057536.0,213057536.0,213057536.0,1916.2454833984375,1916.2454833984375,1916.2454833984375,,,,,,,,,,,,
13529,,,,,,,224493568.0,224493568.0,224493568.0,4738.09375,4738.09375,4738.09375,,,,,,
13538,,,,,,,,,,,,,213057536.0,213057536.0,213057536.0,3597.9609375,3597.9609375,3597.9609375
13540,214695936.0,214695936.0,214695936.0,1690.133544921875,1690.133544921875,1690.133544921875,,,,,,,,,,,,
13615,,,,,,,226131968.0,226131968.0,226131968.0,4395.42138671875,4395.42138671875,4395.42138671875,,,,,,
13627,216334336.0,216334336.0,216334336.0,2571.17919921875,2571.17919921875,2571.17919921875,,,,,,,,,,,,
13639,,,,,,,,,,,,,214695936.0,214695936.0,214695936.0,3270.377197265625,3270.377197265625,3270.377197265625
13709,,,,,,,227770368.0,227770368.0,227770368.0,4044.727294921875,4044.727294921875,4044.727294921875,,,,,,
13719,217972736.0,217972736.0,217972736.0,1948.2115478515625,1948.2115478515625,1948.2115478515625,,,,,,,,,,,,
13737,,,,,,,,,,,,,216334336.0,216334336.0,216334336.0,3174.177978515625,3174.177978515625,3174.177978515625
13794,,,,,,,229408768.0,229408768.0,229408768.0,4719.5537109375,4719.5537109375,4719.5537109375,,,,,,
13807,219611136.0,219611136.0,219611136.0,2153.096435546875,2153.096435546875,2153.096435546875,,,,,,,,,,,,
13834,,,,,,,,,,,,,217972736.0,217972736.0,217972736.0,3460.264404296875,3460.264404296875,3460.264404296875
13884,,,,,,,231047168.0,231047168.0,231047168.0,4758.83544921875,4758.83544921875,4758.83544921875,,,,,,
13898,221249536.0,221249536.0,221249536.0,2399.34814453125,2399.34814453125,2399.34814453125,,,,,,,,,,,,
13931,,,,,,,,,,,,,219611136.0,219611136.0,219611136.0,3497.761474609375,3497.761474609375,3497.761474609375
13976,,,,,,,232685568.0,232685568.0,232685568.0,4671.33349609375,4671.33349609375,4671.33349609375,,,,,,
13988,222887936.0,222887936.0,222887936.0,2442.654052734375,2442.654052734375,2442.654052734375,,,,,,,,,,,,
14026,,,,,,,,,,,,,221249536.0,221249536.0,221249536.0,3246.753662109375,3246.753662109375,3246.753662109375
14062,,,,,,,234323968.0,234323968.0,234323968.0,4460.9169921875,4460.9169921875,4460.9169921875,,,,,,
14080,224526336.0,224526336.0,224526336.0,2397.960693359375,2397.960693359375,2397.960693359375,,,,,,,,,,,,
14123,,,,,,,,,,,,,222887936.0,222887936.0,222887936.0,3051.833740234375,3051.833740234375,3051.833740234375
14154,,,,,,,235962368.0,235962368.0,235962368.0,3605.232177734375,3605.232177734375,3605.232177734375,,,,,,
14170,226164736.0,226164736.0,226164736.0,2638.066162109375,2638.066162109375,2638.066162109375,,,,,,,,,,,,
14218,,,,,,,,,,,,,224526336.0,224526336.0,224526336.0,3522.694580078125,3522.694580078125,3522.694580078125
14245,,,,,,,237600768.0,237600768.0,237600768.0,4391.998046875,4391.998046875,4391.998046875,,,,,,
14261,227803136.0,227803136.0,227803136.0,2380.23876953125,2380.23876953125,2380.23876953125,,,,,,,,,,,,
