"Step","PWM_HopperEnv_sweep_2 - rewards","PWM_HopperEnv_sweep_2 - rewards__MIN","PWM_HopperEnv_sweep_2 - rewards__MAX","PWM_HopperEnv_sweep_1 - rewards","PWM_HopperEnv_sweep_1 - rewards__MIN","PWM_HopperEnv_sweep_1 - rewards__MAX","PWM_HopperEnv_sweep_0 - rewards","PWM_HopperEnv_sweep_0 - rewards__MIN","PWM_HopperEnv_sweep_0 - rewards__MAX"
"7577600","4916.5078125","4916.5078125","4916.5078125","4939.396484375","4939.396484375","4939.396484375","4896.1171875","4896.1171875","4896.1171875"
"7628800","4924.453125","4924.453125","4924.453125","5133.03515625","5133.03515625","5133.03515625","4195.3466796875","4195.3466796875","4195.3466796875"
"7680000","4892.5078125","4892.5078125","4892.5078125","5212.45703125","5212.45703125","5212.45703125","4477.98974609375","4477.98974609375","4477.98974609375"
"7731200","4927.2890625","4927.2890625","4927.2890625","5271.892578125","5271.892578125","5271.892578125","4814.8974609375","4814.8974609375","4814.8974609375"
"7782400","4983.95263671875","4983.95263671875","4983.95263671875","5362.6708984375","5362.6708984375","5362.6708984375","5091.5634765625","5091.5634765625","5091.5634765625"
"7833600","4935.77099609375","4935.77099609375","4935.77099609375","5186.8798828125","5186.8798828125","5186.8798828125","5109.87255859375","5109.87255859375","5109.87255859375"
"7884800","5004.88671875","5004.88671875","5004.88671875","5293.48974609375","5293.48974609375","5293.48974609375","5145.5224609375","5145.5224609375","5145.5224609375"
"7936000","4990.6474609375","4990.6474609375","4990.6474609375","5249.5986328125","5249.5986328125","5249.5986328125","5217.71875","5217.71875","5217.71875"
"7987200","4968.494140625","4968.494140625","4968.494140625","5396.93603515625","5396.93603515625","5396.93603515625","5180.07177734375","5180.07177734375","5180.07177734375"
"8038400","5021.0390625","5021.0390625","5021.0390625","5256.93798828125","5256.93798828125","5256.93798828125","5381.87939453125","5381.87939453125","5381.87939453125"
"8089600","4849.353515625","4849.353515625","4849.353515625","5282.8056640625","5282.8056640625","5282.8056640625","5127.9208984375","5127.9208984375","5127.9208984375"
"8140800","4964.05517578125","4964.05517578125","4964.05517578125","5380.7841796875","5380.7841796875","5380.7841796875","5145.3388671875","5145.3388671875","5145.3388671875"
"8192000","4940.76416015625","4940.76416015625","4940.76416015625","5449.6953125","5449.6953125","5449.6953125","5305.84716796875","5305.84716796875","5305.84716796875"
"8243200","4977.43115234375","4977.43115234375","4977.43115234375","5417.607421875","5417.607421875","5417.607421875","5270.8193359375","5270.8193359375","5270.8193359375"
"8294400","5022.85498046875","5022.85498046875","5022.85498046875","5475.43603515625","5475.43603515625","5475.43603515625","5383.3310546875","5383.3310546875","5383.3310546875"
"8345600","5055.25537109375","5055.25537109375","5055.25537109375","5526.2587890625","5526.2587890625","5526.2587890625","5357.3828125","5357.3828125","5357.3828125"
"8396800","5078.939453125","5078.939453125","5078.939453125","5553.73095703125","5553.73095703125","5553.73095703125","5474.33984375","5474.33984375","5474.33984375"
"8448000","5088.90087890625","5088.90087890625","5088.90087890625","5551.5537109375","5551.5537109375","5551.5537109375","5389.6640625","5389.6640625","5389.6640625"
"8499200","5048.44775390625","5048.44775390625","5048.44775390625","4426.6953125","4426.6953125","4426.6953125","5413.49853515625","5413.49853515625","5413.49853515625"
"8550400","5024.8896484375","5024.8896484375","5024.8896484375","4752.599609375","4752.599609375","4752.599609375","5408.6650390625","5408.6650390625","5408.6650390625"
"8601600","5047.9345703125","5047.9345703125","5047.9345703125","4727.96044921875","4727.96044921875","4727.96044921875","5291.06298828125","5291.06298828125","5291.06298828125"
"8652800","5088.3173828125","5088.3173828125","5088.3173828125","3568.821533203125","3568.821533203125","3568.821533203125","5307.51611328125","5307.51611328125","5307.51611328125"
"8704000","5103.38232421875","5103.38232421875","5103.38232421875","3445.259033203125","3445.259033203125","3445.259033203125","5252.45751953125","5252.45751953125","5252.45751953125"
"8755200","5107.703125","5107.703125","5107.703125","4419.19873046875","4419.19873046875","4419.19873046875","5379.37744140625","5379.37744140625","5379.37744140625"
"8806400","5116.3466796875","5116.3466796875","5116.3466796875","4384.63671875","4384.63671875","4384.63671875","5319.18408203125","5319.18408203125","5319.18408203125"
"8857600","5118.244140625","5118.244140625","5118.244140625","4879.119140625","4879.119140625","4879.119140625","5436.1904296875","5436.1904296875","5436.1904296875"
"8908800","5121.3359375","5121.3359375","5121.3359375","5075.3740234375","5075.3740234375","5075.3740234375","5376.31494140625","5376.31494140625","5376.31494140625"
"8960000","5088.56591796875","5088.56591796875","5088.56591796875","4974.57275390625","4974.57275390625","4974.57275390625","5402.01318359375","5402.01318359375","5402.01318359375"
"9011200","5081.85693359375","5081.85693359375","5081.85693359375","4416.48583984375","4416.48583984375","4416.48583984375","5485.41162109375","5485.41162109375","5485.41162109375"
"9062400","5091.3896484375","5091.3896484375","5091.3896484375","4622.48291015625","4622.48291015625","4622.48291015625","5155.7197265625","5155.7197265625","5155.7197265625"
"9113600","5094.966796875","5094.966796875","5094.966796875","4992.45703125","4992.45703125","4992.45703125","5271.24365234375","5271.24365234375","5271.24365234375"
"9164800","4972.9384765625","4972.9384765625","4972.9384765625","5204.216796875","5204.216796875","5204.216796875","5255.00537109375","5255.00537109375","5255.00537109375"
"9216000","4955.34521484375","4955.34521484375","4955.34521484375","5245.93359375","5245.93359375","5245.93359375","5346.5244140625","5346.5244140625","5346.5244140625"
"9267200","4993.33056640625","4993.33056640625","4993.33056640625","5344.66845703125","5344.66845703125","5344.66845703125","5450.5","5450.5","5450.5"
"9318400","5039.7568359375","5039.7568359375","5039.7568359375","5181.34716796875","5181.34716796875","5181.34716796875","5361.5478515625","5361.5478515625","5361.5478515625"
"9369600","5080.267578125","5080.267578125","5080.267578125","5301.1591796875","5301.1591796875","5301.1591796875","5480.83251953125","5480.83251953125","5480.83251953125"
"9420800","5107.541015625","5107.541015625","5107.541015625","5401.51904296875","5401.51904296875","5401.51904296875","5415.494140625","5415.494140625","5415.494140625"
"9472000","5117.837890625","5117.837890625","5117.837890625","4928.6259765625","4928.6259765625","4928.6259765625","5348.0029296875","5348.0029296875","5348.0029296875"
"9523200","5120.54296875","5120.54296875","5120.54296875","5251.79931640625","5251.79931640625","5251.79931640625","5459.6181640625","5459.6181640625","5459.6181640625"
"9574400","5071.232421875","5071.232421875","5071.232421875","5271.49853515625","5271.49853515625","5271.49853515625","5293.77783203125","5293.77783203125","5293.77783203125"
"9625600","5048.98779296875","5048.98779296875","5048.98779296875","5311.31005859375","5311.31005859375","5311.31005859375","5438.80126953125","5438.80126953125","5438.80126953125"
"9676800","5081.1826171875","5081.1826171875","5081.1826171875","5445.21240234375","5445.21240234375","5445.21240234375","5461.0791015625","5461.0791015625","5461.0791015625"
"9728000","5012.44287109375","5012.44287109375","5012.44287109375","5412.24658203125","5412.24658203125","5412.24658203125","5460.201171875","5460.201171875","5460.201171875"
"9779200","4991.76806640625","4991.76806640625","4991.76806640625","5484.63134765625","5484.63134765625","5484.63134765625","5443.72119140625","5443.72119140625","5443.72119140625"
"9830400","4971.33447265625","4971.33447265625","4971.33447265625","5421.06787109375","5421.06787109375","5421.06787109375","5370.0546875","5370.0546875","5370.0546875"
"9881600","5033.97900390625","5033.97900390625","5033.97900390625","5401.0390625","5401.0390625","5401.0390625","4878.0595703125","4878.0595703125","4878.0595703125"
"9932800","4939.619140625","4939.619140625","4939.619140625","5365.841796875","5365.841796875","5365.841796875","5060.6845703125","5060.6845703125","5060.6845703125"
"9984000","4870.75634765625","4870.75634765625","4870.75634765625","5437.3232421875","5437.3232421875","5437.3232421875","5111.97265625","5111.97265625","5111.97265625"
"10035200","4922.9794921875","4922.9794921875","4922.9794921875","5533.28125","5533.28125","5533.28125","4907.66845703125","4907.66845703125","4907.66845703125"
"10086400","4908.9970703125","4908.9970703125","4908.9970703125","5502.9697265625","5502.9697265625","5502.9697265625","5125.51123046875","5125.51123046875","5125.51123046875"
"10137600","4993.994140625","4993.994140625","4993.994140625","5427.15673828125","5427.15673828125","5427.15673828125","5309.50439453125","5309.50439453125","5309.50439453125"
"10188800","5027.65380859375","5027.65380859375","5027.65380859375","5469.8369140625","5469.8369140625","5469.8369140625","4958.09228515625","4958.09228515625","4958.09228515625"
"10240000","4974.30615234375","4974.30615234375","4974.30615234375","5527.41845703125","5527.41845703125","5527.41845703125","5030.98828125","5030.98828125","5030.98828125"
"10291200","5007.70166015625","5007.70166015625","5007.70166015625","5355.5703125","5355.5703125","5355.5703125","5218.4990234375","5218.4990234375","5218.4990234375"
"10342400","5044.45654296875","5044.45654296875","5044.45654296875","5443.20556640625","5443.20556640625","5443.20556640625","5369.40380859375","5369.40380859375","5369.40380859375"
"10393600","5076.51904296875","5076.51904296875","5076.51904296875","5298.5029296875","5298.5029296875","5298.5029296875","5424.931640625","5424.931640625","5424.931640625"
"10444800","5106.02490234375","5106.02490234375","5106.02490234375","5441.08544921875","5441.08544921875","5441.08544921875","5448.50244140625","5448.50244140625","5448.50244140625"
"10496000","5115.279296875","5115.279296875","5115.279296875","5268.2958984375","5268.2958984375","5268.2958984375","5457.4609375","5457.4609375","5457.4609375"
"10547200","5114.865234375","5114.865234375","5114.865234375","5320.509765625","5320.509765625","5320.509765625","5366.955078125","5366.955078125","5366.955078125"
"10598400","5121.529296875","5121.529296875","5121.529296875","5157.05908203125","5157.05908203125","5157.05908203125","5481.0146484375","5481.0146484375","5481.0146484375"
"10649600","5127.509765625","5127.509765625","5127.509765625","4990.837890625","4990.837890625","4990.837890625","5430.88916015625","5430.88916015625","5430.88916015625"
"10700800","5029.66796875","5029.66796875","5029.66796875","5101.91162109375","5101.91162109375","5101.91162109375","5382.6103515625","5382.6103515625","5382.6103515625"
"10752000","4991.59716796875","4991.59716796875","4991.59716796875","5037.28564453125","5037.28564453125","5037.28564453125","5420.43603515625","5420.43603515625","5420.43603515625"
"10803200","5025.01220703125","5025.01220703125","5025.01220703125","5152.55908203125","5152.55908203125","5152.55908203125","5525.666015625","5525.666015625","5525.666015625"
"10854400","4993.47998046875","4993.47998046875","4993.47998046875","5303.74658203125","5303.74658203125","5303.74658203125","5388.75537109375","5388.75537109375","5388.75537109375"
"10905600","5055.669921875","5055.669921875","5055.669921875","5312.9287109375","5312.9287109375","5312.9287109375","5341.49072265625","5341.49072265625","5341.49072265625"
"10956800","5004.5673828125","5004.5673828125","5004.5673828125","5340.1494140625","5340.1494140625","5340.1494140625","5472.65966796875","5472.65966796875","5472.65966796875"
"11008000","5048.16943359375","5048.16943359375","5048.16943359375","5365.6328125","5365.6328125","5365.6328125","5536.57470703125","5536.57470703125","5536.57470703125"
"11059200","5065.23876953125","5065.23876953125","5065.23876953125","5483.767578125","5483.767578125","5483.767578125","5496.1103515625","5496.1103515625","5496.1103515625"
"11110400","5089.48583984375","5089.48583984375","5089.48583984375","5403.291015625","5403.291015625","5403.291015625","5570.3310546875","5570.3310546875","5570.3310546875"
"11161600","5103.39501953125","5103.39501953125","5103.39501953125","5496.36669921875","5496.36669921875","5496.36669921875","5577.92919921875","5577.92919921875","5577.92919921875"
"11212800","5114.4853515625","5114.4853515625","5114.4853515625","5469.8515625","5469.8515625","5469.8515625","5583.03857421875","5583.03857421875","5583.03857421875"
"11264000","5121.791015625","5121.791015625","5121.791015625","5497.8359375","5497.8359375","5497.8359375","5620.8203125","5620.8203125","5620.8203125"
"11315200","5124.46435546875","5124.46435546875","5124.46435546875","5495.71484375","5495.71484375","5495.71484375","5581.29296875","5581.29296875","5581.29296875"
"11366400","5127.791015625","5127.791015625","5127.791015625","5460.6767578125","5460.6767578125","5460.6767578125","5455.24609375","5455.24609375","5455.24609375"
"11417600","5128.94384765625","5128.94384765625","5128.94384765625","5540.13916015625","5540.13916015625","5540.13916015625","5486.1884765625","5486.1884765625","5486.1884765625"
"11468800","5131.9111328125","5131.9111328125","5131.9111328125","5430.4853515625","5430.4853515625","5430.4853515625","5378.49560546875","5378.49560546875","5378.49560546875"
"11520000","5131.2216796875","5131.2216796875","5131.2216796875","5508.90380859375","5508.90380859375","5508.90380859375","5412.087890625","5412.087890625","5412.087890625"
"11571200","5130.4912109375","5130.4912109375","5130.4912109375","5552.7451171875","5552.7451171875","5552.7451171875","5452.49755859375","5452.49755859375","5452.49755859375"
"11622400","5130.5458984375","5130.5458984375","5130.5458984375","5559.6162109375","5559.6162109375","5559.6162109375","5414.70361328125","5414.70361328125","5414.70361328125"
"11673600","5131.17578125","5131.17578125","5131.17578125","5558.326171875","5558.326171875","5558.326171875","5529.2578125","5529.2578125","5529.2578125"
"11724800","5131.748046875","5131.748046875","5131.748046875","5373.798828125","5373.798828125","5373.798828125","5440.9677734375","5440.9677734375","5440.9677734375"
"11776000","5132.685546875","5132.685546875","5132.685546875","5484.2080078125","5484.2080078125","5484.2080078125","5518.017578125","5518.017578125","5518.017578125"
"11827200","5130.0732421875","5130.0732421875","5130.0732421875","5482.8974609375","5482.8974609375","5482.8974609375","5469.4482421875","5469.4482421875","5469.4482421875"
"11878400","5129.81396484375","5129.81396484375","5129.81396484375","5396.8359375","5396.8359375","5396.8359375","5563.5478515625","5563.5478515625","5563.5478515625"
"11929600","5132.49658203125","5132.49658203125","5132.49658203125","5479.8056640625","5479.8056640625","5479.8056640625","5619.85302734375","5619.85302734375","5619.85302734375"
"11980800","5138.9248046875","5138.9248046875","5138.9248046875","5567.41259765625","5567.41259765625","5567.41259765625","5611.1337890625","5611.1337890625","5611.1337890625"
"12032000","5106.7880859375","5106.7880859375","5106.7880859375","5567.72802734375","5567.72802734375","5567.72802734375","5407.83740234375","5407.83740234375","5407.83740234375"
"12083200","5116.35498046875","5116.35498046875","5116.35498046875","5480.15234375","5480.15234375","5480.15234375","5508.75439453125","5508.75439453125","5508.75439453125"
"12134400","5128.333984375","5128.333984375","5128.333984375","5552.73876953125","5552.73876953125","5552.73876953125","5440.2919921875","5440.2919921875","5440.2919921875"
"12185600","5137.30712890625","5137.30712890625","5137.30712890625","5612.77099609375","5612.77099609375","5612.77099609375","5560.80615234375","5560.80615234375","5560.80615234375"
"12236800","5143.0830078125","5143.0830078125","5143.0830078125","5648.2451171875","5648.2451171875","5648.2451171875","5614.7060546875","5614.7060546875","5614.7060546875"
"12288000","5142.63037109375","5142.63037109375","5142.63037109375","5409.9931640625","5409.9931640625","5409.9931640625","5641.828125","5641.828125","5641.828125"
"12339200","5144.533203125","5144.533203125","5144.533203125","5539.8798828125","5539.8798828125","5539.8798828125","5479.0302734375","5479.0302734375","5479.0302734375"
"12390400","5145.755859375","5145.755859375","5145.755859375","5566.31591796875","5566.31591796875","5566.31591796875","5506.5087890625","5506.5087890625","5506.5087890625"
"12441600","5144.62890625","5144.62890625","5144.62890625","5591.28369140625","5591.28369140625","5591.28369140625","5547.404296875","5547.404296875","5547.404296875"
"12492800","5118.4619140625","5118.4619140625","5118.4619140625","5565.02685546875","5565.02685546875","5565.02685546875","5547.66357421875","5547.66357421875","5547.66357421875"
"12544000","5127.88916015625","5127.88916015625","5127.88916015625","5611.7998046875","5611.7998046875","5611.7998046875","5587.7294921875","5587.7294921875","5587.7294921875"
"12595200","5132.658203125","5132.658203125","5132.658203125","5650.3330078125","5650.3330078125","5650.3330078125","5632.0859375","5632.0859375","5632.0859375"
"12646400","5138.2744140625","5138.2744140625","5138.2744140625","5614.7900390625","5614.7900390625","5614.7900390625","5610.63818359375","5610.63818359375","5610.63818359375"
"12697600","5144.95556640625","5144.95556640625","5144.95556640625","5647.43408203125","5647.43408203125","5647.43408203125","5652.6455078125","5652.6455078125","5652.6455078125"
"12748800","5144.634765625","5144.634765625","5144.634765625","5671.375","5671.375","5671.375","5678.7822265625","5678.7822265625","5678.7822265625"
"12800000","5147.4775390625","5147.4775390625","5147.4775390625","5534.9619140625","5534.9619140625","5534.9619140625","5650.6435546875","5650.6435546875","5650.6435546875"
"12851200","5147.8837890625","5147.8837890625","5147.8837890625","5448.2490234375","5448.2490234375","5448.2490234375","5680.314453125","5680.314453125","5680.314453125"
"12902400","5150.67919921875","5150.67919921875","5150.67919921875","5490.47216796875","5490.47216796875","5490.47216796875","5660.58544921875","5660.58544921875","5660.58544921875"
"12953600","5154.4541015625","5154.4541015625","5154.4541015625","5547.5087890625","5547.5087890625","5547.5087890625","5483.68115234375","5483.68115234375","5483.68115234375"
"13004800","5158.1044921875","5158.1044921875","5158.1044921875","5584.69482421875","5584.69482421875","5584.69482421875","5535.68603515625","5535.68603515625","5535.68603515625"
"13056000","5154.603515625","5154.603515625","5154.603515625","5151.18115234375","5151.18115234375","5151.18115234375","5550.765625","5550.765625","5550.765625"
"13107200","5152.18603515625","5152.18603515625","5152.18603515625","5364.16552734375","5364.16552734375","5364.16552734375","5625.14599609375","5625.14599609375","5625.14599609375"
"13158400","5141.0068359375","5141.0068359375","5141.0068359375","5495.4462890625","5495.4462890625","5495.4462890625","5669.58251953125","5669.58251953125","5669.58251953125"
"13209600","5120.26123046875","5120.26123046875","5120.26123046875","5541.6953125","5541.6953125","5541.6953125","5598.74755859375","5598.74755859375","5598.74755859375"
"13260800","5135.666015625","5135.666015625","5135.666015625","5468.982421875","5468.982421875","5468.982421875","5644.2900390625","5644.2900390625","5644.2900390625"
"13312000","5142.76416015625","5142.76416015625","5142.76416015625","5508.18505859375","5508.18505859375","5508.18505859375","5629.81982421875","5629.81982421875","5629.81982421875"
"13363200","5146.91796875","5146.91796875","5146.91796875","5514.9716796875","5514.9716796875","5514.9716796875","5625.98779296875","5625.98779296875","5625.98779296875"
"13414400","5151.12109375","5151.12109375","5151.12109375","5460.7890625","5460.7890625","5460.7890625","5676.27978515625","5676.27978515625","5676.27978515625"
"13465600","5153.53759765625","5153.53759765625","5153.53759765625","5463.4443359375","5463.4443359375","5463.4443359375","5648.81982421875","5648.81982421875","5648.81982421875"
"13516800","5155.9140625","5155.9140625","5155.9140625","5487.8974609375","5487.8974609375","5487.8974609375","5626.6201171875","5626.6201171875","5626.6201171875"
"13568000","5158.3125","5158.3125","5158.3125","5520.78564453125","5520.78564453125","5520.78564453125","5659.76904296875","5659.76904296875","5659.76904296875"
"13619200","5159.04833984375","5159.04833984375","5159.04833984375","5610.33251953125","5610.33251953125","5610.33251953125","5688.88427734375","5688.88427734375","5688.88427734375"
"13670400","5160.046875","5160.046875","5160.046875","5416.62255859375","5416.62255859375","5416.62255859375","5658.80615234375","5658.80615234375","5658.80615234375"
"13721600","5161.89599609375","5161.89599609375","5161.89599609375","5406.947265625","5406.947265625","5406.947265625","5582.75927734375","5582.75927734375","5582.75927734375"
"13772800","5165.9921875","5165.9921875","5165.9921875","5398.9990234375","5398.9990234375","5398.9990234375","5636.14599609375","5636.14599609375","5636.14599609375"
"13824000","5164.25732421875","5164.25732421875","5164.25732421875","5511.82177734375","5511.82177734375","5511.82177734375","5617.4287109375","5617.4287109375","5617.4287109375"
"13875200","5128.6142578125","5128.6142578125","5128.6142578125","5535.556640625","5535.556640625","5535.556640625","5616.37939453125","5616.37939453125","5616.37939453125"
"13926400","5138.9462890625","5138.9462890625","5138.9462890625","5567.51904296875","5567.51904296875","5567.51904296875","5670.44189453125","5670.44189453125","5670.44189453125"
"13977600","5145.79541015625","5145.79541015625","5145.79541015625","5542.12109375","5542.12109375","5542.12109375","5593.33349609375","5593.33349609375","5593.33349609375"
"14028800","5149.1630859375","5149.1630859375","5149.1630859375","5523.43408203125","5523.43408203125","5523.43408203125","5640.5869140625","5640.5869140625","5640.5869140625"
"14080000","5151.728515625","5151.728515625","5151.728515625","5594.89697265625","5594.89697265625","5594.89697265625","5580.345703125","5580.345703125","5580.345703125"
"14131200","5154.48876953125","5154.48876953125","5154.48876953125","5602.6513671875","5602.6513671875","5602.6513671875","5613.796875","5613.796875","5613.796875"
"14182400","5159.04638671875","5159.04638671875","5159.04638671875","5580.7802734375","5580.7802734375","5580.7802734375","5641.78759765625","5641.78759765625","5641.78759765625"
"14233600","5162.33544921875","5162.33544921875","5162.33544921875","5390.05029296875","5390.05029296875","5390.05029296875","5628.92236328125","5628.92236328125","5628.92236328125"
"14284800","5167.67529296875","5167.67529296875","5167.67529296875","5438.0693359375","5438.0693359375","5438.0693359375","5669.12841796875","5669.12841796875","5669.12841796875"
"14336000","5169.34033203125","5169.34033203125","5169.34033203125","5448.296875","5448.296875","5448.296875","5654.4951171875","5654.4951171875","5654.4951171875"
"14387200","5170.25927734375","5170.25927734375","5170.25927734375","5496.095703125","5496.095703125","5496.095703125","5693.74658203125","5693.74658203125","5693.74658203125"
"14438400","5171.95068359375","5171.95068359375","5171.95068359375","5552.19091796875","5552.19091796875","5552.19091796875","5716.83984375","5716.83984375","5716.83984375"
"14489600","5174.08251953125","5174.08251953125","5174.08251953125","5543.4228515625","5543.4228515625","5543.4228515625","5670.88671875","5670.88671875","5670.88671875"
"14540800","5174.4599609375","5174.4599609375","5174.4599609375","5533.1611328125","5533.1611328125","5533.1611328125","5695.4111328125","5695.4111328125","5695.4111328125"
"14592000","5174.27880859375","5174.27880859375","5174.27880859375","5606.32861328125","5606.32861328125","5606.32861328125","5626.08056640625","5626.08056640625","5626.08056640625"
"14643200","5175.111328125","5175.111328125","5175.111328125","5569.939453125","5569.939453125","5569.939453125","5678.45751953125","5678.45751953125","5678.45751953125"
"14694400","5177.75927734375","5177.75927734375","5177.75927734375","5494.4208984375","5494.4208984375","5494.4208984375","5656.77734375","5656.77734375","5656.77734375"
"14745600","5179.4306640625","5179.4306640625","5179.4306640625","5518.107421875","5518.107421875","5518.107421875","5642.8134765625","5642.8134765625","5642.8134765625"
"14796800","5181.26611328125","5181.26611328125","5181.26611328125","5526.28125","5526.28125","5526.28125","5625.8505859375","5625.8505859375","5625.8505859375"
"14848000","5181.63818359375","5181.63818359375","5181.63818359375","5556.0400390625","5556.0400390625","5556.0400390625","5619.78466796875","5619.78466796875","5619.78466796875"
"14899200","5183.8525390625","5183.8525390625","5183.8525390625","5483.10302734375","5483.10302734375","5483.10302734375","5673.5576171875","5673.5576171875","5673.5576171875"
"14950400","5184.328125","5184.328125","5184.328125","5586.33154296875","5586.33154296875","5586.33154296875","5706.79345703125","5706.79345703125","5706.79345703125"
"15001600","5186.5341796875","5186.5341796875","5186.5341796875","5652.6923828125","5652.6923828125","5652.6923828125","5684.85791015625","5684.85791015625","5684.85791015625"
"15052800","5188.375","5188.375","5188.375","5640.3154296875","5640.3154296875","5640.3154296875","5703.83984375","5703.83984375","5703.83984375"
"15104000","5189.6318359375","5189.6318359375","5189.6318359375","5583.0078125","5583.0078125","5583.0078125","5635.369140625","5635.369140625","5635.369140625"
"15155200","5190.5","5190.5","5190.5","5541.84716796875","5541.84716796875","5541.84716796875","5684.259765625","5684.259765625","5684.259765625"
"15206400","5191.92333984375","5191.92333984375","5191.92333984375","5622.384765625","5622.384765625","5622.384765625","5671.2998046875","5671.2998046875","5671.2998046875"
"15257600","5191.7431640625","5191.7431640625","5191.7431640625","5672.40673828125","5672.40673828125","5672.40673828125","5704.3203125","5704.3203125","5704.3203125"
"15308800","5193.05224609375","5193.05224609375","5193.05224609375","5659.658203125","5659.658203125","5659.658203125","5671.9736328125","5671.9736328125","5671.9736328125"
"15360000","5192.8466796875","5192.8466796875","5192.8466796875","5690.0478515625","5690.0478515625","5690.0478515625","5697.951171875","5697.951171875","5697.951171875"