"Step","supervised_model_dir: /storage/home/hcoda1/6/vgiridhar6/FoWM-vanilla/wmlab/logs/cartpole-swingup/13/default/models/250000.pt - pretrain/episode_reward","supervised_model_dir: /storage/home/hcoda1/6/vgiridhar6/FoWM-vanilla/wmlab/logs/cartpole-swingup/13/default/models/250000.pt - pretrain/episode_reward__MIN","supervised_model_dir: /storage/home/hcoda1/6/vgiridhar6/FoWM-vanilla/wmlab/logs/cartpole-swingup/13/default/models/250000.pt - pretrain/episode_reward__MAX","supervised_model_dir: /storage/home/hcoda1/6/vgiridhar6/FoWM-vanilla/wmlab/logs/cartpole-swingup/13/default/models/100000.pt - pretrain/episode_reward","supervised_model_dir: /storage/home/hcoda1/6/vgiridhar6/FoWM-vanilla/wmlab/logs/cartpole-swingup/13/default/models/100000.pt - pretrain/episode_reward__MIN","supervised_model_dir: /storage/home/hcoda1/6/vgiridhar6/FoWM-vanilla/wmlab/logs/cartpole-swingup/13/default/models/100000.pt - pretrain/episode_reward__MAX","supervised_model_dir: /storage/home/hcoda1/6/vgiridhar6/FoWM-vanilla/wmlab/logs/cartpole-swingup/13/default/models/50000.pt - pretrain/episode_reward","supervised_model_dir: /storage/home/hcoda1/6/vgiridhar6/FoWM-vanilla/wmlab/logs/cartpole-swingup/13/default/models/50000.pt - pretrain/episode_reward__MIN","supervised_model_dir: /storage/home/hcoda1/6/vgiridhar6/FoWM-vanilla/wmlab/logs/cartpole-swingup/13/default/models/50000.pt - pretrain/episode_reward__MAX"
"387500","867.4338893195232","852.8342955525222","875.5010168576798","880.3506840380232","878.7600941127694","881.3301405978551","857.4366727742148","823.309126501935","875.6834722217448"
"390000","875.3361307053993","866.766873682442","880.475120913062","868.9765615032612","864.4091642364461","873.9100729004319","865.7190709855028","837.0418205178914","880.2644109055018"
"392500","873.2191194582978","869.0856698136365","878.434415492518","878.4226754362813","875.0572738991528","881.1202491142583","837.5949135167729","758.3287803087541","879.9678018197088"
"395000","865.2596659428491","856.4348638740572","872.9991985792964","876.7709352453467","874.8825082443389","879.9843027117906","877.075479609441","873.8086164709927","880.195081832474"
"397500","847.1719525360826","802.7891039293542","870.814640958363","875.047604480783","871.238306240394","878.9585886890551","871.8081650460359","870.9716466434902","872.2322680089952"
"400000","844.2321830302891","788.5822317834743","875.4902719742677","876.9949550649397","875.049913699554","878.3157527975067","876.7678260796943","873.9728528178351","881.2897076131272"
"402500","825.6379246887244","732.6336059969366","876.7805799334665","878.1335568891295","874.9571136059856","880.3403294075442","841.3514127547911","780.1785175354569","881.6315363025162"
"405000","846.3612067988279","802.3073056637668","879.7248624835463","874.9109254153087","867.8171404046241","882.70392010653","790.1560150485253","613.4297516776776","878.6431931952795"
"407500","841.931074407932","793.0754702824286","877.310104543272","878.1865478528593","875.3494258612391","882.2795634826152","850.9577442747938","792.5631839538631","881.5562192803394"
"410000","843.8078947917494","799.4630353719069","879.4756609069667","870.7711202451798","864.1397075425144","878.6371637562518","876.7346459650513","866.9087255468403","881.7689086035007"
"412500","868.6270169464893","862.7741433857746","880.3246772136563","876.563471522306","874.5673461568342","879.3889138148816","857.1965198882752","819.0683916353285","879.7143029222552"
"415000","847.084158201896","803.2274710071152","881.1661270846182","874.4211953208247","866.0016198417809","878.7526760220677","877.0599039466669","874.0421521179184","878.8710321978382"
"417500","873.5703111166307","861.3531388880995","881.928946593585","874.9392577349514","867.1402143737465","879.3322886115491","879.5256078977778","876.0227055869493","881.4002800563419"
"420000","860.7488835283569","832.3581911742","880.7064105597725","877.2848221184173","872.0397187374822","880.0403813962128","875.9973132273304","875.5009074839687","876.8360651454547"
"422500","874.2433898274495","862.9914414892613","880.3235682507309","875.1884355311895","869.1957391450372","881.8189926859698","878.4434849195923","875.8000206674493","880.8025146021671"
"425000","851.3326901805464","801.6551866231696","879.3500992572841","877.8407040952852","872.5970521179967","881.1990560251837","877.8259447831565","871.5410150907135","881.9964836140996"
"427500","873.71936508616","864.142176423212","878.8361722695711","849.3701145686235","802.9374048291414","878.0149272752166","876.6547072540219","873.1350477202966","879.9909001378006"
"430000","877.0809183555906","870.9623331056031","881.1288192889567","870.5981405915535","855.2863825594428","880.4177814486305","877.6816737225386","871.7188868980782","881.0482377648539"
"432500","854.0870539101412","819.0190644704555","877.0122473595371","871.5651564348135","853.5659078734964","881.616869544461","844.6869794908067","778.8835507917697","878.9256894898854"
"435000","870.0384393963132","864.1218203642729","878.5688534338263","875.575101805141","869.4093121007706","882.372756262614","845.8138898252556","775.5884754938528","882.8194046349423"
"437500","879.3217630718665","877.9898828243455","880.4310884356631","878.4317220803601","875.5644414289354","882.8075752594832","840.7517306518762","765.5330630041376","878.5037660273534"
"440000","855.404726047469","806.2743579742432","880.4501658447086","875.2470042194805","863.1928714234218","881.3824078188521","834.9435684348506","748.878384773681","879.9745098702346"
"442500","876.8893930731671","876.5296671800837","877.2224057357813","876.4186374794859","869.6630898818772","882.8655758203834","832.9443467497211","746.1233934769118","879.2831576834299"
"445000","826.6478261252837","736.8373536146283","873.4954623961894","877.1618255578618","868.494514991747","882.0906018536931","869.093030453448","847.2753785600677","880.6164257926657"
"447500","870.8510620470203","862.8563692358687","878.5754303414769","872.748321142105","863.9635145748716","882.3114784387908","874.2446106326064","868.3612598764657","879.0757068621155"
"450000","867.208270980902","858.9103341250566","879.5158469872579","876.749649448767","869.7114182179812","882.2364206167888","868.8540127377713","855.2261287811158","875.8625395995259"
"452500","859.2358734120885","840.723310152505","880.6485605789125","878.5206220921391","875.9369375844562","882.5351953324159","866.1263229800629","840.5415121371391","880.0342915516918"
"455000","869.4531195293479","857.2157237463264","877.6396163158079","877.7945115548467","872.4576274610887","882.6463608452639","860.7991530348544","824.7082280477105","879.7974546506242"
"457500","875.6239483125086","869.8709372008831","880.618552800692","877.6802517318571","876.7288045295909","878.5184801988149","870.7117221938506","858.8574166780347","877.7891952948314"
"460000","869.8634453968513","851.3281407459093","879.2940114785231","876.396623217989","867.1262087895426","881.7932058682611","877.7659612945395","872.9979950015237","880.3587018370083"
"462500","875.5094177293607","870.4593102518049","878.8940222425823","876.018318270123","872.8238414667921","878.1700541659693","878.667848327339","876.8866342371306","879.8084402101069"
"465000","876.4337650308067","872.7207254757826","878.4905032656495","877.1498592037942","873.8821142980917","878.9023793165125","876.1936102423302","873.4967369043309","879.6068092872513"
"467500","875.0818808163986","869.3479579306189","878.9481863144936","877.9003451435283","876.631597704599","878.9440545336638","879.1996022692578","878.7257972138661","879.6892034684661"
"470000","855.3824905372949","806.4116843365471","880.3197489724249","876.0449309078936","875.9528255988786","876.1865360057769","878.4415608792242","872.7710129197906","882.3642255651685"
"472500","879.4705011262637","878.7619871973257","880.5852427447155","881.7891217071098","880.3793638968157","882.9617097881107","877.3538904596002","873.3140638537618","880.8626227353525"
"475000","879.0581836533416","878.0739840839957","879.8576048879762","881.007200598246","879.2153050566316","883.0877045228805","877.3279138691277","874.9089781256882","878.9444763468715"
"477500","872.9196018847352","866.6765997452292","878.6730750120125","880.0688110833162","877.7764853864865","881.4635312566446","873.7912734175324","866.538348553393","879.5658788998805"
"480000","839.6470343145187","772.7164053833525","878.6676788678084","877.6726482025825","874.1470546453211","881.9690707080936","875.3540399645359","869.4658604112894","880.8235088061156"
"482500","876.6281585099455","872.9561055865554","878.6780614820049","879.4235876255888","878.4475043057957","880.5852660602956","878.207954813051","874.5176960957867","881.6233237812863"
"485000","876.5315803393811","868.8553805848271","882.190547929803","875.7994777702498","867.8951016522763","882.7106565163413","880.8389494559027","878.2893410273582","882.671061953072"
"487500","874.6780992985258","874.5241175934876","874.9087524353279","881.7124107220392","881.4527562998644","881.8945087354807","877.8581169925419","876.6922023192267","879.4907345108593"
"490000","876.5219413536792","874.4590491780484","878.0935416346489","879.8382010255282","874.7447478493208","882.5126833698563","880.1711586061143","879.0170424672451","881.6653176100748"
"492500","868.144801753258","853.4054921284614","881.1934962894884","877.917504986553","870.7233494103555","881.8804317009277","878.8323883596153","874.790404841839","881.7158180162002"
"495000","874.5685009381559","865.1272929223139","880.4591012759065","879.0905944785123","874.0357757045822","882.245921632538","880.7883721979379","879.3322969437338","882.2087142333054"
"497500","874.713274301212","870.4751664920523","880.6078137855424","879.2500665575366","873.646089400598","882.3151454454694","876.7997616340955","872.5236313131934","882.064139933841"
"500000","864.025148846798","841.4862610067845","878.3918270640676","881.6596584509363","880.0785244517898","883.3073322251132","878.353400083069","875.9813926041779","880.3689795284721"
"502500","873.0418594356441","865.978763258396","879.29032420619","881.2975131306251","880.3630523562791","882.7486260426653","879.3699534564694","877.6007770222677","880.3730811191097"
"505000","870.4243404038484","855.739956275638","878.1152445008538","878.8882079005342","874.7340430084989","882.3274467713054","879.9276944254434","877.5150642763896","882.1192305328216"
"507500","875.9032755184963","873.8600880319334","877.8017662262289","880.683963221316","877.2833121232006","882.4561755341625","865.8285004870077","840.9532660215136","878.2769580978614"
"510000","852.5748533872833","800.6612696093046","880.0222762297084","877.9746272978482","872.5885459069774","882.1294321496638","880.2216702659507","879.6767293163041","881.1054718013058"
"512500","879.4680482915445","877.6018724420813","882.4755990207865","880.7277145550328","878.9458371975741","882.1460982396715","879.1310421236218","878.1721626963297","879.9619440269595"
"515000","873.0087154390973","857.4270665157441","881.7706793141073","881.9762303999097","881.1354106908833","883.0461510322441","880.9017054992786","878.37765774131","882.2424205169278"
"517500","870.3813686255893","864.3416203630877","880.1395585390771","882.1691460383214","881.9250095747345","882.4395156712096","880.3712221725806","878.4495017566954","882.2176979453159"
"520000","875.9457324773736","873.8113825588553","879.8981915144284","874.2557907834968","860.1576705967124","881.6150113181453","874.2642326702768","864.7347797814898","879.0728126574155"
"522500","872.2639206766383","863.6439516338216","880.5271778057322","882.2531472937526","881.9299123220553","882.8802656459127","877.8718147352355","875.4410697143236","879.5577008261091"
"525000","854.2435079341225","811.7141653646222","880.1978740202943","882.0568617143936","881.0853834338279","882.686788810907","879.8974572561856","878.1646695265621","881.3303044857576"
"527500","849.6604739593139","797.4835915034084","880.4705722504308","878.3607742439614","871.0913272932492","882.5144586204569","879.1033897647009","877.085520359434","880.1999856908399"
"530000","870.9161301423595","859.690468234822","876.5864012764965","881.2430915249685","880.2026459438773","882.6700113489165","879.0966527211905","878.7772454504857","879.6366475330185"
"532500","879.7376476223811","878.2450166083869","881.9446658576444","880.1100204505791","877.7516147186503","882.9952242969724","880.2328733571867","877.4979134279868","882.0278625362176"
"535000","879.9438636054987","878.5007811943126","881.71240863113","878.9712968135108","876.7998495215419","881.8001327778682","880.5274286800808","877.9171849895105","882.5326991802631"
"537500","878.268037017892","874.3082485798102","880.3080662276273","877.3726483018772","874.2607820533713","881.3777129021746","879.6319710039437","876.762330208085","882.1499015679904"
"540000","864.2826230993788","833.3089746827643","880.2653045487408","878.7070002556833","871.7264571305253","882.3486747663881","880.1145891670677","878.8413793666095","882.1905855056768"
"542500","876.335794187227","866.2312680993407","881.5605024806475","880.1729705757165","877.6367010183419","881.6064490196488","876.6388920057562","867.8265053262337","881.6660219296931"
"545000","872.000026525263","862.4487908783112","879.2448249807574","877.1009669233382","868.7828355309","882.6586450251529","880.6022083256803","879.1699202887187","882.4409986482508"
"547500","875.7243133794913","866.0351474655126","880.8309750238517","881.1356696963467","880.3375573434594","881.6502373568925","877.2147922398575","874.9360960066009","879.753707625704"
"550000","879.8559581222554","876.418936280255","881.6054584174851","873.7021041232692","866.8509209116421","881.8509755451436","878.6715905440278","878.2349452493736","878.9011142801946"
"552500","872.9298728585417","860.1736774857396","880.2121502654294","875.9910688930509","874.1275630947442","878.1408830805351","881.32774139589","880.7300325614148","881.6918698858753"
"555000","875.9759342353847","866.9167084748821","881.4672687332379","877.5917882076943","871.3392517951563","882.214612530126","878.8135627527357","874.9781334345101","882.854384952381"
"557500","881.1303661553297","879.5586332413525","882.0617553542343","877.3674224883775","874.0958158200407","882.4247210505237","879.9946176602313","877.2776018013963","881.9681005522918"
"560000","880.215488538458","878.5369282363947","881.0791271697093","881.0292442595531","877.35049654815","883.0717056744865","878.1112856109121","875.4739446312287","881.3315472073336"
"562500","877.7680947026673","871.2122571822938","882.0975319348929","881.0798348440698","878.9032422893713","882.5074013814929","878.5258239348896","875.7550701111115","881.7143578334341"
"565000","879.1814384085804","877.5467761928925","882.2023032442837","880.2843197769247","875.4655908320832","882.7491885475374","880.4187719433012","878.9520451075765","881.2645642670884"
"567500","859.108078870834","818.0978556218524","880.9972257263928","875.4883174612387","862.6998304093406","882.3738800393849","878.8242957641405","876.1724460424806","882.9650816406814"
"570000","881.4818681458152","880.7092011591845","881.9816826359341","876.2864758246986","868.2901704785996","881.8312841313527","876.6050113278397","872.4336746177544","880.3355040534419"
"572500","878.6320596320173","876.0217313543164","881.0251217456253","876.2195471577076","865.9723100389449","881.8062625047994","876.0361288931272","872.2366734144082","880.3824399402171"
"575000","880.4569742449312","878.5796039213822","881.4787015914499","877.2792310851827","867.3777885830438","882.7481782598854","878.95755015818","877.6095788460905","880.4621760486853"
"577500","880.7952274607545","879.6294906986125","881.7928229704032","882.4616794606445","882.0748189638987","883.0472242896034","879.4776728014767","877.6362171617668","881.2473897009592"
"580000","879.1648798614516","876.0731028970655","880.8623300712934","882.3173837393488","881.9879518347498","882.5778328840294","845.3103270105145","776.8280659409595","879.8386882735315"
"582500","877.3707160988497","873.9073352140306","882.1953444657081","882.8397120532333","882.6666333256146","882.9421818189782","837.7402240087487","760.5932054235338","879.2148148441738"
"585000","880.770055770111","880.0662848980471","881.2007638453011","882.4148802453309","881.824549091801","882.8463904109501","836.8120686004612","751.1743309407302","881.0723042262416"
"587500","877.4896485919659","871.8751263469514","882.3568929098492","881.8302592939026","880.9184735205174","882.9102511257073","846.5417300325486","781.9423670407285","879.0507841006025"
"590000","878.8191143707564","876.465666895467","882.0470209411784","881.3200306165317","879.3133108107617","883.1007826504576","867.3044335452277","844.0776555662463","879.9486554947496"
"592500","880.0350149772167","877.8852676231338","881.487311806424","880.7746200162441","877.6816059518617","882.4340917184057","872.6660994460972","859.479188484722","879.3754928694987"
"595000","880.4208273066535","879.1673551947215","882.0625678518057","881.5377281525319","878.490441529598","883.194111392488","876.9474066388096","874.079474153206","878.4172541176628"
"597500","879.695137647313","878.1265277000318","881.8432990942947","882.4639936609625","881.8498899672071","883.0000485961621","877.4471517368112","876.746838259654","878.65699689883"
"600000","877.8024735323276","870.5653006437831","882.7760943329879","882.3341460583159","882.0917961008148","882.6182162173036","880.5317368822292","880.0889504597366","880.9109693970324"
"602500","875.7896492759795","869.4747866276018","880.4903562604053","879.3884565107413","875.5956350931074","881.3609239438867","879.4117266239551","875.6890471962248","881.8197237349189"
"605000","872.470030180623","860.8595654726093","880.4170175818638","881.8738504474301","880.20090887285","882.7480252967578","879.3457059586743","877.3335409493218","882.2456491578414"
"607500","880.8572848378353","879.9288677265155","881.746298139566","877.5293623821277","869.996290467491","882.4015758454865","880.0207618398782","878.7267141766037","881.143197279348"
"610000","876.1745038511281","870.1493334973475","881.1604653992532","880.0804115541487","878.1115898047112","881.2292510666928","879.4828012900692","876.1603395070622","881.5550170930586"
"612500","853.224473670527","797.2764461497579","881.3555259131635","877.4877919757511","871.5582163164443","882.2210802911759","879.6311026576377","877.8681355353012","880.9331233008448"
"615000","870.3381122319597","851.9823589820724","879.936795638522","875.3812868414765","869.149247103994","881.5401133116978","881.0686520404179","880.7961329394241","881.5587504162293"
"617500","880.1759292014787","877.2238492660359","882.2092881740879","870.6917456059273","862.9089827426126","882.0979241364057","880.1883128396457","877.4144837129563","882.2205464946315"
"620000","880.6446457579792","879.6265841180332","881.9092175673238","876.7397361633551","867.1310496058526","882.4068146224943","879.1769884246178","878.9234018775076","879.3207608232129"
"622500","823.8184763546625","738.7224250179175","880.8923718010374","877.0830735347378","872.6770893236557","879.4910091572732","879.4853369886213","877.3437207550367","880.9575773124055"
"625000","880.6972280116858","877.9049852490946","882.8852957251247","877.4033241904872","868.8119119787436","882.3305519899756","880.6964668583123","880.2200947612342","881.0558118784156"
"627500","879.0936693777185","873.4337244392485","882.4563565147794","878.4563875239292","874.8782614737462","882.8027933374839","877.6048388743211","876.7012841067735","878.1213821001089"
"630000","863.4944005867104","850.8768040721488","879.5494327924434","876.2078551225444","870.7631344115118","882.3147422961499","859.523757750428","818.9366299074559","880.0103275484637"
"632500","873.1621781735163","860.0331659111558","881.2527260887266","878.72539445775","875.2161622071068","881.8000086952907","878.2836195980008","876.5715517557144","879.8651348224641"
"635000","880.9457939796926","879.8030267963586","882.2487774297188","877.5730421951562","871.6312148553516","882.1334422994487","878.7383736380483","874.8756058636925","881.8153011533153"
"637500","879.5701262739443","875.309473782976","882.2672724836044","878.7027308336733","872.345948423954","882.6086533568647","878.2635179670939","871.2104109849722","882.2592072496145"
"640000","880.8390504997514","880.1947991713072","881.7841699278554","878.7898681685907","873.265624005196","882.0113543940179","878.931668963795","877.9360309141208","879.658561452255"
"642500","879.855643477777","879.1674172754025","880.4650709604751","878.0859706494515","870.0207592576924","882.1785681248737","876.3520132801456","865.024411727466","882.618167923747"
"645000","880.6965770327316","879.5993873124944","881.573232219248","877.6269150882532","869.2829086469376","882.028204444021","877.3058496736825","869.9652191579673","881.0292608072602"
"647500","880.8287301919077","880.721430226307","880.9165546594289","881.0399327413367","877.5429171572393","882.877870303278","877.9892314649313","874.4052968978955","880.3033431152851"
"650000","881.1145102354831","880.2999426923664","882.3566703994074","877.9647447535089","870.2368371830702","882.007346288169","880.8486612890916","879.8396379967071","882.2145153236376"
"652500","867.6675787058797","845.128880125418","881.8655136651923","881.5905225925699","880.2562624434198","882.7695267010049","879.9475324746053","876.6275606707939","882.887467500118"
"655000","848.7502876866561","798.3841210468681","876.8767555612678","882.0378844204264","880.9948956678705","882.7145842906657","881.6744498454512","880.977360126952","882.6368301547548"
"657500","868.968463632893","859.7388809968372","878.7965380879683","882.5189086317126","881.9381431350982","882.8938700328542","879.9753350079567","878.038402099487","882.1039597278075"
"660000","874.5503894701118","861.8086883938965","881.4031133808621","878.8968110828888","871.1566177138748","882.781613954499","881.348311145946","880.5711072028467","882.6422779470715"
"662500","860.9009321728536","845.2208837376713","881.3627101301215","882.428094961238","881.3640208091249","882.973312978436","880.6830557084655","879.7497810391353","881.7046619643392"
"665000","880.3633251476462","878.3537977717478","881.8657740777968","879.8670760472693","874.6597442580489","882.7446911943741","880.4810818512724","878.8032274758505","882.6381500851672"
"667500","858.4212883988642","828.3673513271575","879.5821221699582","879.1267434229513","872.7090704931413","882.524776206394","868.6909129188161","840.9627296743995","882.9416291688942"
"670000","874.9825614953406","868.3525239569626","879.5855117570918","878.1971659719611","869.1852129458196","883.0066156558057","877.4251481269166","869.083889756411","882.3143026736818"
"672500","854.4648899235544","808.799716084789","879.549411789593","880.8023750165104","877.2629713305529","882.8810411754854","864.4515865895642","833.0045906154031","881.4629133729246"
"675000","849.6922953836611","787.0749582798178","881.3514589215405","880.9424897375171","878.5099887291353","882.594121063549","879.2825943761054","874.3117504238284","882.3473841302364"
"677500","877.2947531583927","871.7189566641455","880.4825798610862","878.137379018452","873.804324723432","881.9114695369535","880.7901389179837","879.1260829729936","882.0825784407559"
"680000","878.6832135679642","878.2571531691083","879.0197459821622","878.8987658995751","873.0469237044247","882.8129266967384","880.606216030308","880.1813907067141","881.2796959358941"
"682500","880.0353442750152","879.0283938886889","880.7340015482683","874.1771290200207","867.2719221753978","882.9216958983441","880.1142298599389","878.484506004928","881.0401043606756"
"685000","879.1318554507621","878.4299084648458","879.5514706811266","880.9240185510025","878.6577566725084","882.8703205101517","880.8195041410435","880.0754438867491","882.0294189872975"
"687500","879.4265866227482","876.6045921215812","881.9633302631806","876.0950627356648","865.6023459530064","881.5960023916599","880.6078865845639","879.9355607066476","881.1910173718928"
"690000","878.6946335234076","874.9327169776059","881.0288636474949","880.869855887741","877.6507616913252","882.5193177608938","880.3550693773549","879.8837127598268","880.7616226907863"
"692500","879.9204444375486","879.3234582410869","880.2629992038637","882.7671226837175","882.6732305308517","882.9396990547748","881.2595749351822","881.0236498803304","881.5464717849866"
"695000","879.5114780352793","876.6742693448698","880.9641313625652","882.6828036578212","882.134910671005","883.06801779398","880.1160816997932","879.5276600844079","880.5964023897379"
"697500","880.5875587318629","880.3716758051596","880.9975901492937","882.2292574227012","881.2853620093783","882.8358477307868","879.4801892528112","877.4966945825638","881.4663128053162"
"700000","880.5366856001697","879.6761861230685","881.9503839398734","882.814200055744","882.626547225839","882.9295320024974","880.3432025701921","879.9806150097913","880.9508376755366"
"702500","880.2817716325238","877.6615243776139","882.2446383730097","882.7000631984077","882.4758632528792","882.9821223450994","881.0067930054585","879.9932973605816","881.963816248277"
"705000","880.9570787928275","879.6971991926763","881.5950281362045","878.2421957077801","870.4927874496716","882.8034715062038","879.7720151524499","879.1647435985008","880.9767040534844"
"707500","879.2494540983975","875.4032799769946","881.1743225623786","880.1702208839642","876.1474139324498","882.4554568093492","880.3752751633741","876.5727008266025","882.6256630032419"
"710000","873.2013985594448","867.281201280276","878.6280698324215","880.8420325795864","879.448541358796","881.6091358477964","880.0352450593024","879.1418687360892","881.4890699991495"
"712500","880.3108597794953","878.0445778794059","881.8209592775177","878.5127262344313","873.2026506730026","881.5019024798996","878.5246238476026","874.5952572739709","880.7162749757736"
"715000","876.4688434976532","868.9253309419837","882.1187259859438","882.330758044763","882.0385443096126","882.8281747897263","877.6491493444777","874.7171068448868","880.3991613058621"
"717500","880.202519346299","879.379214872557","881.5078429788203","882.4121714835131","881.8187212193094","882.8053049376206","880.363207046286","878.228275918291","882.1239150446278"
"720000","876.4675680999068","869.5633023136573","880.7558192957104","882.381775737649","882.08257381285","882.7462576049796","880.0158830168625","879.174592436893","881.4656904084522"
"722500","872.7088148030462","858.8456728061298","881.8363205243977","882.7050443520396","882.3821685242935","882.9153306803444","880.3851489414402","879.7506739010223","881.5841838171302"
"725000","879.4388801897686","876.0332666085244","881.2147940565814","882.5283206161002","882.0582288624313","882.8019028941957","880.5582466400161","879.137666593864","882.1765318561304"
"727500","862.3391271135337","841.0785408294644","878.7322536689429","882.2045246285734","881.5598697642923","882.5363952843156","877.823797652737","876.0371381973267","879.0603818534968"
"730000","878.4978195799391","876.9636749755573","879.8760753718992","878.2126601073554","869.6116197050571","882.5232394721054","882.3115893070877","881.6224038486846","883.1633933255807"
"732500","878.4201925244312","876.8030767380126","879.5070774526932","878.9018824072153","875.6726840772571","883.0231611422572","881.2985285671963","879.6098287816454","882.6458963179278"
"735000","878.1667284395699","873.3934019499908","880.5746798063379","881.5480066093984","879.282860031108","883.1068006277914","879.3638230006151","878.1074626613545","881.0854519476246"
"737500","879.7576639024119","877.6907163051998","882.0830616147584","878.2884371765018","871.4575112512641","882.1854128988365","880.4822296096509","878.3499068831768","882.7758237274809"
"740000","880.5178356963665","879.2836659033059","882.0015583719039","878.8864352592285","872.7163166486437","883.015278511534","880.8991969754649","879.199792970958","882.1632518011004"
"742500","877.4648247010931","874.2421621197736","881.736016199384","878.4278414151167","870.2015104038494","882.7102667271456","880.2297884953344","879.0003656051833","881.4257636052473"
"745000","879.5557122128795","876.1218938253558","881.5828352011071","882.7911976347272","882.7304523819399","882.8840791786952","881.8578845497149","881.37387176368","882.5187198559701"
"747500","876.180036762467","869.6694940677974","880.68936702458","880.8603952440358","877.151527410109","882.9039459269541","881.3609195923545","880.9358406735003","881.5883274880622"
"750000","880.076159239056","879.4234677292619","881.2678247825654","879.7733687683759","873.9205794085956","882.8314144028147","880.8273405549127","879.5733833461643","882.1757242962431"
"752500","880.1436426088018","879.7542181970017","880.3993258995733","879.3963068743357","877.108399935616","882.8765357621845","880.5945331143298","878.88526348458","882.1504861163992"
"755000","879.7814442689265","878.4376100041394","880.8193410083255","876.9193161871453","873.192736214053","882.668136256211","878.9754486791738","876.5830055676","881.1060274049938"
"757500","879.3258353690626","876.4226119722307","881.7041610899016","878.0923072517948","875.8345978305406","882.5733817500238","881.3287969610423","880.6774927214731","881.8068866935533"
"760000","869.5172098612226","853.7885852546415","881.6486992238631","878.5948425775902","875.179760879037","882.8423326313177","868.4106432293069","841.905539975797","882.652219150895"
"762500","876.855163656806","869.8969322962569","882.1027341825126","880.7430123109285","877.3123618580448","882.6970151812599","878.5882225424008","873.3199299218643","881.7558432280861"
"765000","879.5060479227577","875.959989524489","881.8462044997093","879.9069871460805","877.3190080196285","882.6423596650177","835.1722144376723","747.4666610503742","879.0341086889086"
"767500","877.7801802769139","875.4828471325775","879.3929537033944","880.9353574467432","879.8458102423335","882.3760329637164","880.8255000370078","879.5021899196547","882.9384580697922"
"770000","880.4097190816211","879.7323403977271","881.0870977655152","881.2976042477476","880.1970615787789","882.3981469167162","880.5637808566953","878.5378124664136","881.8293038251406"
"772500","878.9891333717713","877.2036431324138","880.7746236111288","882.0896652791395","882.0896652791395","882.0896652791395","881.3629638905492","879.8158274776868","882.269687682507"
"775000","880.3726016098406","880.2716624651272","880.473540754554","882.0186528837121","882.0186528837121","882.0186528837121","881.0443143413049","880.3425224112019","881.746106271408"
"777500","880.5681363035942","879.2611753676993","881.8750972394892","880.9132772802423","880.9132772802423","880.9132772802423","882.6181560944063","882.6181560944063","882.6181560944063"
"780000","877.052546016641","874.1404810053257","879.9646110279564","","","","881.1505282875557","881.1505282875557","881.1505282875557"
"782500","881.4695650500496","881.4058622608478","881.5332678392515","","","","880.9527469059689","880.9527469059689","880.9527469059689"
"785000","876.1119315496803","870.4341098323032","881.7897532670573","","","","879.5816732597563","879.5816732597563","879.5816732597563"
"787500","876.4454076643494","876.4454076643494","876.4454076643494","","","","880.303081782387","880.303081782387","880.303081782387"
"790000","871.2859181388854","871.2859181388854","871.2859181388854","","","","882.5094265992711","882.5094265992711","882.5094265992711"
"792500","875.7779096453378","875.7779096453378","875.7779096453378","","","","879.2863287089522","879.2863287089522","879.2863287089522"
"795000","871.5972248789012","871.5972248789012","871.5972248789012","","","","877.3683041224367","877.3683041224367","877.3683041224367"
"797500","859.0815239196033","859.0815239196033","859.0815239196033","","","","879.6703104647888","879.6703104647888","879.6703104647888"
"800000","","","","","","","882.332191949672","882.332191949672","882.332191949672"
"802500","","","","","","","880.1730771870098","880.1730771870098","880.1730771870098"
"805000","","","","","","","881.1831711333773","881.1831711333773","881.1831711333773"