"Step","supervised_model_dir: /storage/home/hcoda1/6/vgiridhar6/FoWM-vanilla/wmlab/logs/walker-run/11/default/models/100000.pt - pretrain/episode_reward","supervised_model_dir: /storage/home/hcoda1/6/vgiridhar6/FoWM-vanilla/wmlab/logs/walker-run/11/default/models/100000.pt - pretrain/episode_reward__MIN","supervised_model_dir: /storage/home/hcoda1/6/vgiridhar6/FoWM-vanilla/wmlab/logs/walker-run/11/default/models/100000.pt - pretrain/episode_reward__MAX","supervised_model_dir: /storage/home/hcoda1/6/vgiridhar6/FoWM-vanilla/wmlab/logs/walker-run/11/default/models/250000.pt - pretrain/episode_reward","supervised_model_dir: /storage/home/hcoda1/6/vgiridhar6/FoWM-vanilla/wmlab/logs/walker-run/11/default/models/250000.pt - pretrain/episode_reward__MIN","supervised_model_dir: /storage/home/hcoda1/6/vgiridhar6/FoWM-vanilla/wmlab/logs/walker-run/11/default/models/250000.pt - pretrain/episode_reward__MAX","supervised_model_dir: /storage/home/hcoda1/6/vgiridhar6/FoWM-vanilla/wmlab/logs/walker-run/11/default/models/50000.pt - pretrain/episode_reward","supervised_model_dir: /storage/home/hcoda1/6/vgiridhar6/FoWM-vanilla/wmlab/logs/walker-run/11/default/models/50000.pt - pretrain/episode_reward__MIN","supervised_model_dir: /storage/home/hcoda1/6/vgiridhar6/FoWM-vanilla/wmlab/logs/walker-run/11/default/models/50000.pt - pretrain/episode_reward__MAX"
"387500","661.3466627571421","646.5271174626425","689.6761257169768","730.3576514284437","716.8922130114399","750.2753167246468","590.0249768396375","587.4836553778034","594.64876352516"
"390000","666.258961308732","657.6444878962357","677.9779290428385","728.5278088668671","709.0341356809251","761.0210392541252","576.6135990860639","561.4511650739703","586.4080345613183"
"392500","637.2099279849557","616.9334748645081","672.826668422483","725.1540604052601","722.0968147840351","729.2242927630898","568.0113299298022","557.8979069498134","574.3745519993361"
"395000","627.1569976888596","589.1454909536988","687.5983928488101","733.5553733264873","712.1750418250915","762.4100859305821","569.204502932347","495.544047257374","617.5706757167354"
"397500","660.5866095846363","630.5705496753566","701.3089043882676","722.4175444348406","709.3967353563755","740.1426832126454","529.2803422080276","521.734971690597","539.5052835701965"
"400000","628.7315078899653","608.0102873374941","648.3081856195815","724.8661048106384","703.1037361641414","759.2260315766558","549.5124291909625","499.6566147443373","584.3445324779954"
"402500","653.5341074197786","633.9861231126822","667.932739281794","723.8425340928449","691.1470317982137","745.7924255273771","582.325314800418","569.8474586634431","599.6024485221133"
"405000","666.373144757872","655.335828768881","674.3696248588618","711.3149183428847","696.5207383219152","722.4734998390544","576.3916764963574","563.0898363436572","586.2185535231605"
"407500","646.8379540246445","632.6567892440595","670.2307555634528","740.2089981966807","703.0080576462672","776.6135362516623","567.1868179951484","550.5459822311066","594.6078113661381"
"410000","644.7605378451059","616.4450066118268","665.1160796079785","711.8494932915705","702.0234683960676","725.6983039693907","558.6440071146858","530.4087085346691","610.6487526979763"
"412500","650.3356864975921","639.3203071227763","658.7483508238104","732.2944480619549","714.9522911692504","754.8385696284473","547.5279696463219","541.0642249084543","553.8071997486986"
"415000","636.8099409680813","631.7888264035806","645.3947193801403","746.5746420018531","742.3127581449692","750.0900186615996","553.9770706429069","527.6307959491853","590.2085199195659"
"417500","657.01625157448","637.1383308146148","681.943206546083","751.4236338475098","720.8598427332006","796.7764754658565","535.3402998686225","476.9694440186722","565.3832905668532"
"420000","670.7609579070704","640.1778561794432","698.9264179169666","726.7388198974542","705.8948943249882","750.8657962969504","593.907932018675","574.7867394266417","612.346567821689"
"422500","630.397585289382","601.956827928964","673.4460900800768","726.0144144967353","693.6448216740507","751.6772257381584","572.4028019671483","544.8752543395618","600.6241616440238"
"425000","643.9432837204155","614.7612026361982","684.3475954977796","735.4857571402332","733.2032910263166","739.2771448326996","597.4943541946666","565.0367276205914","626.9264385047834"
"427500","671.9690366856366","650.371221371321","690.8506248530233","718.1397035988513","716.564641836239","719.1525938591454","571.4919998961423","550.0301959536737","593.1531124316156"
"430000","656.7498462517202","639.8315241462551","673.4534065935062","742.9843486521316","724.1744382241043","758.2480403566267","617.0556635985772","609.5817272187676","631.5191144599114"
"432500","681.5778814260383","630.0008146046661","727.8047910115914","742.9618378174181","723.9656816893257","757.0035443664528","608.4148464102841","564.484992897138","661.2272640234326"
"435000","669.8804987005813","651.9099347291515","679.7121383919381","735.3470518030381","718.7797975568101","761.0017405780497","566.0384523944153","532.0898206929909","597.8870648500975"
"437500","658.07001958224","644.059610563377","678.3462993397377","732.4597414845445","695.4111456678249","771.0520445628092","559.0117761648803","541.0498051472939","585.614050282468"
"440000","665.055604116378","645.0591980251484","701.6301052799914","739.6153708215649","730.9954448640813","748.7999123683664","595.7523823984743","561.8431412114296","637.560648572445"
"442500","672.065445565929","637.9219398264773","719.6417790138163","750.6669496578552","713.512774907332","776.5758388152346","602.4263562991828","578.0414840178797","628.7461703398731"
"445000","665.9932898929497","625.8979787299875","696.0977034251206","716.7365299214998","694.6962970390916","738.9538822788047","574.847971972047","569.6725404245313","578.0400207262021"
"447500","680.9994533933467","669.6976849263534","702.2425006659236","748.3567812621905","729.9029442584142","763.9754492592998","576.1136930195149","530.6408969844226","610.9196159378159"
"450000","680.2049438308692","634.9863674624124","703.1320118941367","739.664602357025","713.8289409939665","782.9583274291363","570.2678427526495","534.8381041222252","604.110406271019"
"452500","637.3008397231655","611.5286052906886","668.16490815375","738.7797036307553","729.495227692835","746.4503054061904","582.4841284067214","528.5310170495883","622.2477593140677"
"455000","690.1488204066563","673.5314020423917","707.8185014246031","734.03134025371","690.2609646558296","760.8216970999725","597.3022483540157","572.6658260654425","636.1329756531399"
"457500","674.5320434235192","660.3395408606623","693.0379882173613","741.3496878991059","710.4658345343545","756.8850255766883","573.1451016035396","530.3397229560884","599.0133050294826"
"460000","686.6781420134084","662.0729921580757","702.6356283301022","747.5259472872596","714.0264443641994","768.9740489375778","578.9995296694959","534.5129866469651","622.1339894695208"
"462500","666.876414764075","643.8592908063904","693.8533681187546","756.7375485107614","703.3456506776623","802.4600597200915","605.2750450532263","573.993201346579","654.530540810083"
"465000","660.4405051575353","603.1969937812537","696.1787653003354","732.0049987350745","687.9768032810185","766.9367226628586","578.8789197241423","551.2279260608368","620.5732245410793"
"467500","672.0634923604782","650.3474111229182","686.4005920466501","735.5028835363842","724.1517778115813","753.590080448892","581.4432310781752","564.9438425676432","592.6216390383895"
"470000","664.1029498164231","613.3953831522725","721.2687769365497","763.2728940552876","735.4086004894227","797.5641607937403","572.6604985665608","527.9877691187663","595.8063365930226"
"472500","679.1996023507013","640.125094696274","703.2901019331999","740.4746279806519","738.3221537954639","744.4890438640025","598.7941857152075","551.4772532372502","641.2119007129688"
"475000","684.0270377681591","673.7383991943673","703.6932144127786","757.9829347089399","744.5032617875374","778.8307968802285","596.5562000470392","582.2012330442667","606.700764659606"
"477500","664.3540821297638","649.6127987436718","678.603178625973","749.1099396934733","725.6053759882692","787.173926043138","583.6106332173493","554.3904141115024","598.6726016422733"
"480000","685.8353270950262","670.0180518656038","715.472718503885","766.8654200801316","758.4729181674309","773.4024548544548","595.2692355204839","534.9724208009429","629.7092672974337"
"482500","674.8097588611146","645.5078936656937","711.8810387515929","779.4033983227176","774.1162467170507","789.0239969347604","569.969599867387","482.1732353228843","619.3097131227144"
"485000","683.8116855997592","670.6669408388436","705.7976862881333","772.9234985652224","748.574396046903","792.3915345168207","579.4488968731447","549.6354974731337","602.6495733895339"
"487500","641.2848125158654","583.7748198420741","671.4996173945722","760.6459874614452","754.2586252527311","765.1412134177983","577.4898598590866","520.484001565678","607.884831831092"
"490000","675.4787457417775","638.6487380257342","696.7737240507965","736.2658984782329","723.5357977977953","751.3983333946205","578.3949275962078","562.3884889826179","598.1236723107752"
"492500","695.4639414130089","651.9141987186391","720.1866298102774","647.0151789021523","444.2223075055517","781.7192786910571","578.1029054607264","527.7026102765928","604.6696554952301"
"495000","692.4466580806144","644.7595931648742","729.212553792959","748.7337523957403","738.5140999700874","758.3543409622274","602.5256581676969","576.8067357804393","620.8362123773899"
"497500","672.3212934671436","635.0834407378919","697.5441249626223","760.0325936919544","735.1857426291797","793.0691663305275","552.2153543655527","517.5097405923531","576.21777836252"
"500000","679.4482366123548","668.1786435625515","699.337150343135","736.7178636274999","712.4519671677612","757.8612010800047","586.2952676202016","563.5311820258852","608.2105773220304"
"502500","678.9026665180301","635.8792787812184","702.0843115000986","744.031402930695","717.4415069214999","773.9540676911827","598.854868400679","588.1657452269225","610.5495638354216"
"505000","712.6693959397497","699.7188189948909","719.7541482963134","736.5061267156931","719.0397879824043","754.6740320927463","595.0785365044217","571.2674168141559","630.5078710070578"
"507500","685.3955783286752","680.5034327635076","693.2356139788404","766.0891449323235","752.4389572776854","791.6580975990743","608.8120242340879","595.6743401715066","622.4977491137804"
"510000","704.7005924093614","677.3542501326417","732.9221968807745","766.7007999782372","733.036602711305","788.4349302400602","585.7472655230202","531.7125503781717","626.722693092376"
"512500","709.1183247602854","708.1993886753451","710.7862502644305","767.5784122236695","753.1759286886081","778.3107757338323","624.5644788373029","607.1679139152169","651.6410036575049"
"515000","675.9947273679621","657.9210646156687","691.4696908735671","763.289191793433","739.5162211333402","791.3700668709819","561.2828311299052","553.7535661025438","571.6310963442781"
"517500","671.5637923394719","650.496918258816","698.5020551812137","783.1111359522369","742.8169878514484","809.5300806830637","580.35223938243","495.04231023343743","625.5637508802581"
"520000","691.0806196649559","666.0365300552919","729.7960386303254","779.9634437366699","767.9201895790175","795.2088676664047","573.2842958468945","521.8741594504099","612.3674089687411"
"522500","726.5940451175596","707.5208211323246","764.5516162438319","780.1818565651774","762.173759363126","798.4733725404367","606.0088237882669","582.7514900050825","639.8587447167374"
"525000","682.0700509159515","649.5022826720029","704.1626375654712","766.8085545824839","740.1673021091149","795.917558410298","603.4636822782767","591.8410843261518","617.1948518180754"
"527500","676.0920552369518","652.8116830882616","701.5198456416838","771.3165385884155","760.6150298085995","779.89082557722","604.5649318809543","588.4130673487438","623.3867230928503"
"530000","714.971224043953","694.1798414502293","753.7014020113274","782.5369664884328","765.7918214441277","791.3282271450851","596.7806239029237","590.0289033552166","607.4547000092222"
"532500","705.5414007592946","683.7312750254757","744.397871452826","790.5843544251362","757.8953048543074","821.1267461937153","596.5169384513905","576.6175614390289","613.8351859284564"
"535000","707.4288364461157","655.6982611800079","736.7191324944608","780.8103495939945","761.6234165918082","797.3788959054276","618.3949921359385","607.9571699362248","632.7931783673121"
"537500","695.3587630148355","678.8103398511187","706.3345316652209","765.0268535793139","697.1312906816602","803.0924293362535","618.6080084746471","609.5789244343293","634.9080720921047"
"540000","683.6231064600715","675.6669802535325","695.3727023077663","763.2946487020857","748.7945401146542","771.6632498030551","600.7197085577219","589.1423411967232","607.0602162253577"
"542500","699.3745515188513","674.4327611615881","716.2085701845587","778.8230342285087","773.6692087982781","781.7072405985557","614.3654957784805","600.7839842720423","633.0254912938457"
"545000","699.408430201995","670.1439717277884","731.8721750814468","774.044238406606","747.2801239747554","807.4464787765406","567.2211536850548","493.4928760827053","607.7486994025763"
"547500","703.4707539007844","684.3927340989001","731.5651634133421","759.337076317907","693.8789366320241","794.6967658913694","602.9806314127519","558.3317094986327","629.3469191448763"
"550000","677.0773522308097","648.7430784747936","697.5159196800553","760.6756666987358","736.7761513339356","780.925221926067","574.6105859471253","521.218572959397","623.1124504569918"
"552500","695.5780980416652","689.4923103424022","702.2807788944804","778.9803065439842","753.8996507394128","806.9348230818287","592.6057634429386","551.8725950199645","643.0460482349154"
"555000","673.651042566076","643.2758882932831","728.2262065584306","775.3851535240033","766.4380819964223","788.1238319698256","611.2853879125944","593.9776247890666","628.7399072497617"
"557500","645.6872609705198","617.6510192297399","678.8593796293251","777.4491058306613","758.2942823308986","788.8281327735633","596.4144347181699","588.4049590614857","611.822260762332"
"560000","702.8195025098122","691.0715867599472","722.4571106171934","791.0094479943006","771.9440902207978","812.3758640293032","604.644997626155","575.5315235603135","639.2914289948997"
"562500","716.7467154180941","702.2983718838077","740.6672002291773","774.8038900077963","757.6578592767007","791.24412502544","573.7646191469394","514.5435483773472","636.9897744010435"
"565000","701.5372679103166","674.6143558064475","734.5123280174099","780.618075703162","765.4835280206055","806.3214150927961","610.5381214649028","565.8111932415516","650.5447505151387"
"567500","691.7858487039106","660.869577988144","708.204927420197","783.2084088687552","775.7585261351662","791.9775407742709","607.4327066792175","595.9559585247655","618.0827097952366"
"570000","693.9921182808931","664.5615433671512","709.0507808038499","782.5534325540842","774.2608955285511","795.68029874973","594.7572004903495","559.1281711692689","620.0766516292933"
"572500","696.5325802657443","662.8910356098786","718.0075871724636","790.2730433535453","778.8200889413245","797.1843874960207","618.8293735127585","543.9012102374807","676.9675883572548"
"575000","687.3083193100291","663.214559848397","718.7539956262335","767.1209494802015","749.5551283245907","793.3735459638294","616.7741283312284","566.9495226670988","663.154606420733"
"577500","707.3149957739282","687.7888380629477","720.131685512606","769.7652309265299","760.2975978494621","779.8595927866176","593.7483503696354","564.375390371168","625.7685749634868"
"580000","704.3841898734139","638.7786127501633","748.8635636123596","787.5900436087899","772.0280174787156","795.3908209336456","607.4913466041132","582.6084491500166","634.1272239520215"
"582500","700.3008066379776","656.2803858157247","741.5014780869708","772.7498527368375","746.6756551392842","793.2878594241105","590.947788990452","534.9255311895162","627.5237059769919"
"585000","715.8049169111687","698.7188087957911","744.0293690491468","790.6576349228699","781.0354746510275","803.4362653687829","584.8222023461946","539.9848386685364","608.5748965051491"
"587500","713.5059936543615","686.1888344814536","728.9775609056","777.161129352171","723.8621999538038","806.0652906646952","627.6310715436936","606.6302913716529","663.1118913086132"
"590000","698.0881233746574","685.3889073009602","723.3186465570004","777.4761328898061","767.3220764035359","796.561451456137","615.6024890517117","579.8699675596087","668.979340730235"
"592500","711.2477048297724","695.1660972932353","732.0889965228737","775.9257233026127","768.5273935768753","783.1042626761366","585.3452211078877","531.5381906768773","614.1621577704325"
"595000","717.7293811683079","690.9673829725944","746.209692543","788.49167629648","761.1953517599962","805.3540551317856","606.3443677269543","602.924954423029","610.2083094493486"
"597500","711.5745070245272","699.672875206545","733.3042921004351","785.2843726289769","767.8189175754785","797.5198439484462","602.4388194510325","572.980347782746","643.2197365162662"
"600000","701.2030172258305","667.1435856235214","727.3820118831936","783.971534711464","750.4077333076857","812.6143819394522","598.0021126580425","520.1590790781659","669.9996896396391"
"602500","728.5039644019445","695.0597862839699","759.8905824600021","790.1704907515708","755.1777869209648","816.0455510159023","606.3682496853638","567.6688970683142","657.8058200874832"
"605000","730.3976734142906","718.8372689467855","738.015234568296","782.0555397372073","766.612764932029","793.2112453804351","606.868055790492","595.4205833444837","629.1487328003161"
"607500","702.0383307944207","688.8516976462212","722.4438943941146","774.3908467940986","769.9967157512904","780.0069042791613","625.9806552946256","613.0397328260821","644.3407057889738"
"610000","702.3047147085423","653.4153603384736","744.3404955300502","787.6510719851591","763.2839289076626","806.0184269823134","623.3084130983178","583.4406320150941","672.8317897649482"
"612500","711.480143706873","677.4106176631991","742.447429021215","792.6468831570043","780.4398951243144","803.4245895941742","620.5676000247399","577.7101794943213","669.73331594388"
"615000","724.7467249969951","702.8788508852012","755.941505620163","779.3277456622105","767.6499992666766","787.8711020041723","599.7228535442069","566.7547815613449","622.2799193118233"
"617500","705.6380213493482","643.0550654369406","752.1000177606941","784.9694945350601","772.7081294158473","798.587838093564","624.3371060765659","599.7195918505546","649.5683867782354"
"620000","717.5318977741136","704.071481553372","737.6004504728131","794.8794284417992","784.9454057678813","807.1999962969683","622.754693720544","609.2518829019973","638.718798032403"
"622500","726.9760570496632","699.3113112758845","743.4797139691188","785.6506599641716","769.0548427101224","803.9847922669724","606.7424003576938","560.241986448993","651.183456106484"
"625000","701.3808743052028","677.6890077519696","738.3255038335453","809.8975453812551","803.3624393861508","818.4726404448971","618.3688812588031","585.7396576307249","639.2837632286828"
"627500","729.9196166257528","721.5672471005004","745.5904384911526","800.1065367209416","798.2016693424433","801.8197595420294","603.851517421659","573.1160328641533","632.313601398468"
"630000","718.0845826407507","686.2158718293998","743.4245034226217","808.9778191218462","802.2072874140925","812.6280141144059","611.6126592804368","579.8048248230014","636.54855229042"
"632500","738.9245853034469","718.9951080306433","772.8776838542428","791.6658294142379","776.3745135371573","812.9516929117963","589.3367473414013","578.5441130501218","600.32177250518"
"635000","734.422505281198","709.0684993751813","762.5247598259709","787.9874301142369","777.1809126368723","804.5987921534106","628.2138609555549","620.7848117753863","635.2600321201141"
"637500","714.8111525936362","686.9929069885518","737.4179708517622","799.52320685694","792.4956207256764","805.7188075951301","584.2981652884666","566.9323042594363","601.2402813425055"
"640000","719.0872724473244","701.4134983447614","742.6368321293033","756.0660549041194","719.8381179819349","793.5399086413439","606.4097544392881","585.7957428124267","636.4050905037438"
"642500","702.9427358005972","689.8290765781887","716.6442066618707","798.3902437683195","792.0877950552851","809.1167718139477","613.8677793960243","593.0378623147029","648.7980820988305"
"645000","702.6046606792524","643.1611004747683","740.8935140557587","806.5788735485326","802.2484523944556","809.3115301218816","628.7734486735891","601.9586083704605","645.2268095999956"
"647500","716.2063404241577","694.7778637597337","730.9288087093271","786.9498859587435","774.2477786489762","802.6746306657791","642.5723639196328","639.0893714845181","647.7478277772898"
"650000","718.8943837131839","706.0863124513999","743.087312758714","788.2218803321089","772.6330509331077","800.335081270989","600.4877715426187","581.1501094047911","615.696143692499"
"652500","732.2619020106582","699.8285025700927","753.1169837504625","802.6287077115538","797.5153644262813","809.362184256874","607.117085214355","582.4189352999674","626.3498509164434"
"655000","744.6422516470308","732.5448698723224","756.6111255927011","799.9729293915985","791.009388031438","817.2427004328463","609.6209950168462","582.330309967883","636.1627272821963"
"657500","723.9245366125988","702.5292012655176","740.1689975950867","809.8852216776771","796.9897528202273","817.4411215998232","629.8493325623141","625.2619006101042","637.8501130310353"
"660000","695.7452276458653","674.7585174563341","734.2211856178474","776.9914458979853","769.6558817282319","786.6925111534074","571.9201927216103","553.5798429432791","593.7956629906315"
"662500","719.0929480738317","693.3958210194018","737.3009691737592","796.0391482174086","794.7516342157498","796.7631574637256","618.7867559299649","581.9672321306541","689.5147104088217"
"665000","730.7705097880215","720.3681746991817","741.2274063765071","795.2190482975915","781.6432662544772","809.4217673192732","615.6423248376619","605.5317226674408","629.1350253080949"
"667500","726.8410902518857","695.8118927935138","742.4467759419698","790.8544058158373","786.0893458825536","795.5521969483234","617.7195600853768","593.0876545571257","650.0019964466803"
"670000","721.263623802069","697.2401423070114","749.4584691033699","800.7402671231577","793.80339493528","808.209794710949","622.1148770372306","595.3438938420732","638.3685933439759"
"672500","726.7266021663633","695.0261777219363","743.9015965865459","795.0429929952447","779.1877231001854","805.1172157808207","621.907840313126","584.5735353319906","646.0367947351654"
"675000","732.9714633463494","723.8167635152349","748.3247012592386","792.5943184551628","784.2594822163228","804.3473139683716","627.6307858485418","626.2655206135474","630.1874030509032"
"677500","721.2848867789843","698.8733007354197","747.125776762655","783.8061814156205","742.9449099122546","805.1018173746764","627.8080761799589","608.3892195427325","648.4546270877123"
"680000","735.4039506100971","733.077649450954","737.7792923030211","784.8402822995171","766.1326094800606","817.5210455092601","615.0353939747283","550.144879165804","654.9205721098464"
"682500","730.8986548210493","696.6152270349673","754.2597803659737","783.8142675014057","751.4913910987322","809.5684219928459","635.2338366022644","599.0137509484775","695.0799801834394"
"685000","741.0265209703397","727.413039510604","762.5533232351299","795.2443183283322","779.3852029327303","810.2189098396339","595.8903675540815","556.9739270229359","642.505021991441"
"687500","725.8717830714692","718.2554998572217","736.2937223583925","798.3394543085557","781.5760390172712","814.3880006631837","616.3901054814224","576.1484619949945","637.4562303031096"
"690000","747.7370837370399","735.2904424266424","766.3236136336811","790.5389511501571","777.1291715375613","812.859623270575","607.0280021316681","566.8947727328632","650.7141947542783"
"692500","738.1283997491778","716.5230545526836","765.72872489281","803.7418085954463","783.7184346951544","814.0707907220349","607.3613905222621","598.0298141409178","617.4420869066846"
"695000","721.2501647499234","695.002748579951","735.9534812841564","770.8503639570437","751.378584460821","801.1730430223979","606.1409968525793","597.3557972631418","622.1107888957952"
"697500","718.1047674263673","696.5946074270178","756.0454912547954","802.0214991925905","793.0215094882063","815.0939217665233","613.9860028165548","584.862482187571","648.0410903125536"
"700000","722.6117338991103","692.095832962729","752.5475387671962","809.5322526209367","795.4094534073025","825.2556975656189","641.858525227864","618.1714889668859","654.9912707040087"
"702500","729.628636015843","720.0421441178769","735.5053165271878","785.9619082803993","752.7497966495808","814.0462310362607","617.3153567134635","608.5434931365074","631.0363753539044"
"705000","716.748709282015","673.3101198907941","738.6976434727665","807.1496327142231","787.5227048659697","826.8100154840388","617.7360761900976","594.2837221733295","637.5359966730233"
"707500","715.514842120139","703.6068706611171","733.0088100707159","786.79941194579","760.2237594541162","817.939884857554","598.2130639157491","562.7850263746456","656.5212546893163"
"710000","721.3554202141395","704.1893987580203","734.868954281276","801.0913107137662","768.5403906422201","824.644600553345","587.6784082066423","541.5674505261238","635.2055895156693"
"712500","726.2593530395611","698.2039173876401","741.5910250604153","790.3989695359331","774.5308071169071","798.6596398457884","612.5373814643438","599.7535277305636","621.5953254064777"
"715000","733.7031087684135","709.0948508725036","752.113573716348","773.0180477168877","715.974434363097","812.6463947603945","650.3911422597166","588.0409643494525","693.1367328185355"
"717500","728.0620522316391","725.9052094778046","731.1730871685315","802.0392514620286","791.1813005078584","808.4449996436015","625.0334105084495","593.9600710648344","647.8628248909256"
"720000","731.6080052895626","705.2930537625216","771.7994083526079","798.4512327465694","778.6406272479333","814.6067494471557","608.4018086851808","559.6954118177061","664.0806825655512"
"722500","720.5764365242949","709.362476267945","742.4463417338208","782.8846590122363","728.7781744508538","817.4497482806444","616.6612462915867","609.7227975997142","623.9766107959906"
"725000","722.2337713257253","703.0455615020358","751.3281810235233","809.429543666169","799.2181790645234","824.2083548735827","602.642932518564","561.6948066777783","632.4127743177116"
"727500","747.6118471203372","732.0988415373489","757.432736360468","803.4544183121064","789.8960378213785","826.565546933841","627.5582181423903","590.6367621990852","667.0237393517513"
"730000","720.8194914387383","702.751304570958","744.2281516992487","794.4436164325567","781.4083457409404","817.0278978499118","616.6375758131035","575.6659942615312","643.0169505612924"
"732500","737.3491256486159","720.945564459404","745.9325356137008","783.2954314383678","762.025870353356","796.3880633340217","602.178859851913","578.9567179198842","618.8704680849332"
"735000","743.9881332898823","733.0360368749127","751.05582886911","814.9105086205836","807.5135187230073","818.8813617668114","627.1477506932647","614.134075416252","646.2735302957241"
"737500","749.8441328061899","742.2648620699532","754.9166526923422","795.3697170826296","766.8899380402639","818.0211343098432","633.5233652364308","590.8776620292105","664.4836123357061"
"740000","733.5928875083879","724.6171342214104","742.6876949414145","751.5161571936993","654.1219623593613","806.8106363195926","609.5431685697521","595.84265984511","634.3234985041199"
"742500","749.7128024874797","746.5426448881626","753.0080180701334","796.5630946232005","779.1127441936172","807.1008389793802","632.9712970586261","623.762588776229","645.0131830229191"
"745000","735.786648266747","724.5633395473939","747.2745874683839","795.9431677805882","759.6648278566078","824.077982106246","619.0213184365847","569.6784991262481","673.8264953620732"
"747500","748.819891745442","722.0888434794731","762.3469220153056","806.6833287695423","781.6324232006446","819.6406659119763","639.4474565096742","604.5364461647812","681.072452360019"
"750000","750.5742573954476","735.9468812735286","769.5495149822906","789.2154486211481","751.2478193894028","811.6400102067273","636.4040149523256","600.1380922125187","660.3034251652658"
"752500","750.8062931012363","724.8168192278594","766.8330012954772","815.3502004536955","805.5316253245343","822.8887200535275","633.885157654481","630.9991113988683","636.7712039100937"
"755000","733.9070002653016","717.7551943178289","763.4331960423849","811.1217270408137","796.0394623453728","830.0925448855385","617.7580565889366","612.2670413736254","623.2490718042478"
"757500","729.0476797966597","702.7743120408617","764.7356105490587","684.0694096269241","409.9846675693523","827.7235426048749","622.7852958078031","609.1384627091699","636.4321289064362"
"760000","742.6030369999975","724.3612745498307","752.7089560032357","679.861408636005","408.9446384567767","821.9577607853338","618.4211747732712","614.5019373456016","622.3404122009408"
"762500","728.646857131715","725.4265002483968","731.8672140150331","800.130642160525","790.539581266325","812.1042816652916","611.0668930662563","598.368610486947","623.7651756455656"
"765000","749.0036915356759","746.2130289341324","751.7943541372194","793.7805647830945","771.4093752474058","805.9457422607578","624.2431432574754","602.6564116128254","645.8298749021254"
"767500","715.4458103904501","701.0245632479898","729.8670575329103","804.8745891382684","785.9968963259831","823.7522819505539","636.3730381537578","633.9894551553531","638.7566211521626"
"770000","731.7643913479521","727.0546169669367","736.4741657289676","781.1365725847427","779.406007742323","782.8671374271623","659.2856327227316","654.5595787240193","664.0116867214441"
"772500","767.5069230136462","767.5069230136462","767.5069230136462","811.12678293013","805.6070230977609","816.6465427624993","644.8235189508414","635.1610704274848","654.485967474198"
"775000","745.8031698117964","745.8031698117964","745.8031698117964","805.6821638945955","798.3233326137066","813.0409951754846","605.0182095625903","595.7238304063678","614.3125887188129"
"777500","753.785334031377","753.785334031377","753.785334031377","803.4706728038377","801.4418550577946","805.499490549881","655.1886893412563","648.9959611042402","661.3814175782725"
"780000","745.5727295942604","745.5727295942604","745.5727295942604","800.7609807746601","797.673359112395","803.8486024369253","647.8756419093115","625.546478918707","670.2048048999161"
"782500","774.8455069050658","774.8455069050658","774.8455069050658","797.0539792536408","785.0492161183386","809.0587423889432","642.7011854394107","607.7276283954736","677.6747424833477"
"785000","727.4347110151779","727.4347110151779","727.4347110151779","799.3688975441037","796.0525631717406","802.6852319164667","660.7332897979766","645.697546838224","675.7690327577293"
"787500","723.6940130546224","723.6940130546224","723.6940130546224","798.5601139113774","794.1380087549799","802.9822190677747","648.1471832155598","612.9691656544804","683.3252007766393"
"790000","772.1853641738184","772.1853641738184","772.1853641738184","810.7782649953383","810.1765838117338","811.3799461789429","660.9423344842857","645.5932860790751","676.2913828894962"
"792500","750.9361701868474","750.9361701868474","750.9361701868474","815.8988396195695","815.8988396195695","815.8988396195695","629.5875793471466","629.5875793471466","629.5875793471466"
"795000","768.3564201848582","768.3564201848582","768.3564201848582","819.9136842481792","819.9136842481792","819.9136842481792","","",""
"797500","769.2969983956776","769.2969983956776","769.2969983956776","","","","","",""
"800000","711.57242795052","711.57242795052","711.57242795052","","","","","",""
"802500","721.4714999334886","721.4714999334886","721.4714999334886","","","","","",""